year,month,average
2131,4,1117.816998
2131,5,1115.300966
2131,6,1110.071004
2131,7,1105.745253
2131,8,1105.473086
2131,9,1108.420158
2131,10,1113.829853
2131,11,1118.804048
2131,12,1121.964137
2132,1,1123.881266
2132,2,1124.820919
2132,3,1125.193619
2132,4,1124.883581
2132,5,1122.355922
2132,6,1117.1114
2132,7,1112.777225
2132,8,1112.505438
2132,9,1115.45305
2132,10,1120.864317
2132,11,1125.839735
2132,12,1128.998461
2133,1,1130.912241
2133,2,1131.847105
2133,3,1132.213926
2133,4,1131.89687
2133,5,1129.358858
2133,6,1124.101238
2133,7,1119.760041
2133,8,1119.489862
2133,9,1122.439195
2133,10,1127.853091
2133,11,1132.83064
2133,12,1135.988754
2134,1,1137.899702
2134,2,1138.829995
2134,3,1139.190787
2134,4,1138.86614
2134,5,1136.31677
2134,6,1131.044566
2134,7,1126.694267
2134,8,1126.42307
2134,9,1129.371243
2134,10,1134.784717
2134,11,1139.761308
2134,12,1142.915838
2135,1,1144.821194
2135,2,1145.744461
2135,3,1146.097172
2135,4,1145.763392
2135,5,1143.201784
2135,6,1137.914848
2135,7,1133.555801
2135,8,1133.284309
2135,9,1136.232523
2135,10,1141.647163
2135,11,1146.624727
2135,12,1149.777917
2136,1,1151.680154
2136,2,1152.599005
2136,3,1152.946305
2136,4,1152.606047
2136,5,1150.034811
2136,6,1144.735631
2136,7,1140.369977
2136,8,1140.099909
2136,9,1143.049611
2136,10,1148.466549
2136,11,1153.445903
2136,12,1156.598277
2137,1,1158.497585
2137,2,1159.411843
2137,3,1159.753153
2137,4,1159.40541
2137,5,1156.823132
2137,6,1151.509854
2137,7,1147.135183
2137,8,1146.863627
2137,9,1149.811685
2137,10,1155.227661
2137,11,1160.205559
2137,12,1163.354038
2138,1,1165.247602
2138,2,1166.154822
2138,3,1166.488166
2138,4,1166.131546
2138,5,1163.537571
2138,6,1158.210366
2138,7,1153.827474
2138,8,1153.555682
2138,9,1156.503872
2138,10,1161.921055
2138,11,1166.899974
2138,12,1170.047276
2139,1,1171.937935
2139,2,1172.840949
2139,3,1173.169038
2139,4,1172.806018
2139,5,1170.202523
2139,6,1164.863149
2139,7,1160.473167
2139,8,1160.201634
2139,9,1163.15001
2139,10,1168.568034
2139,11,1173.547249
2139,12,1176.692371
2140,1,1178.578864
2140,2,1179.476181
2140,3,1179.79732
2140,4,1179.426038
2140,5,1176.811071
2140,6,1171.45751
2140,7,1167.05823
2140,8,1166.784564
2140,9,1169.730775
2140,10,1175.147376
2140,11,1180.1248
2140,12,1183.265934
2141,1,1185.146786
2141,2,1186.037316
2141,3,1186.350857
2141,4,1185.971171
2141,5,1183.345199
2141,6,1177.97858
2141,7,1173.571608
2141,8,1173.297743
2141,9,1176.244106
2141,10,1181.661857
2141,11,1186.640231
2141,12,1189.780218
2142,1,1191.658244
2142,2,1192.544656
2142,3,1192.853003
2142,4,1192.466938
2142,5,1189.831541
2142,6,1184.452871
2142,7,1180.03845
2142,8,1179.763897
2142,9,1182.709438
2142,10,1188.12696
2142,11,1193.104624
2142,12,1196.241662
2143,1,1198.115003
2143,2,1198.99547
2143,3,1199.296917
2143,4,1198.902991
2143,5,1196.257044
2143,6,1190.865644
2143,7,1186.443422
2143,8,1186.168048
2143,9,1189.112941
2143,10,1194.530626
2143,11,1199.508142
2143,12,1202.642923
2144,1,1204.512323
2144,2,1205.387555
2144,3,1205.682699
2144,4,1205.281321
2144,5,1202.625011
2144,6,1197.220762
2144,7,1192.790113
2144,8,1192.512797
2144,9,1195.455651
2144,10,1200.871899
2144,11,1205.847553
2144,12,1208.978373
2145,1,1210.842193
2145,2,1211.710687
2145,3,1211.998229
2145,4,1211.588381
2145,5,1208.921084
2145,6,1203.503822
2145,7,1199.06494
2145,8,1198.786143
2145,9,1201.727761
2145,10,1207.143632
2145,11,1212.118699
2145,12,1215.247009
2146,1,1217.106803
2146,2,1217.970136
2146,3,1218.2516
2146,4,1217.834683
2146,5,1215.157647
2146,6,1209.728387
2146,7,1205.281847
2146,8,1205.001688
2146,9,1207.941931
2146,10,1213.357068
2146,11,1218.331047
2146,12,1221.456298
2147,1,1223.311509
2147,2,1224.169159
2147,3,1224.444109
2147,4,1224.019827
2147,5,1221.332986
2147,6,1215.891934
2147,7,1211.438103
2147,8,1211.15703
2147,9,1214.096512
2147,10,1219.511609
2147,11,1224.485233
2147,12,1227.608162
2148,1,1229.459457
2148,2,1230.311944
2148,3,1230.580678
2148,4,1230.14904
2148,5,1227.452085
2148,6,1221.998533
2148,7,1217.536112
2148,8,1217.252248
2148,9,1220.188769
2148,10,1225.601419
2148,11,1230.57222
2148,12,1233.690462
2149,1,1235.53569
2149,2,1236.381201
2149,3,1236.642361
2149,4,1236.202591
2149,5,1233.495487
2149,6,1228.030264
2149,7,1223.560904
2149,8,1223.276617
2149,9,1226.213209
2149,10,1231.626891
2149,11,1236.598617
2149,12,1239.716026
2150,1,1241.558937
2150,2,1242.40091
2150,3,1242.657415
2150,4,1242.211716
2150,5,1239.495785
2150,6,1234.019118
2150,7,1229.541626
2150,8,1229.254303
2150,9,1232.18731
2150,10,1237.597568
2150,11,1242.56524
2150,12,1245.676602
2151,1,1247.511997
2151,2,1248.345486
2151,3,1248.5929
2151,4,1248.137597
2151,5,1245.410217
2151,6,1239.920782
2151,7,1235.435249
2151,8,1235.146367
2151,9,1238.07853
2151,10,1243.489097
2151,11,1248.457196
2151,12,1251.567514
2152,1,1253.400668
2152,2,1254.230908
2152,3,1254.474174
2152,4,1254.013661
2152,5,1251.278442
2152,6,1245.778796
2152,7,1241.286344
2152,8,1240.995494
2152,9,1243.925202
2152,10,1249.333476
2152,11,1254.298662
2152,12,1257.404112
2153,1,1259.230922
2153,2,1260.053786
2153,3,1260.288964
2153,4,1259.819719
2153,5,1257.073811
2153,6,1251.562003
2153,7,1247.061687
2153,8,1246.768982
2153,9,1249.697365
2153,10,1255.105311
2153,11,1260.07022
2153,12,1263.173965
2154,1,1264.997942
2154,2,1265.817096
2154,3,1266.04783
2154,4,1265.573295
2154,5,1262.819799
2154,6,1257.298397
2154,7,1252.791953
2154,8,1252.498167
2154,9,1255.425238
2154,10,1260.832198
2154,11,1265.795626
2154,12,1268.896051
2155,1,1270.715262
2155,2,1271.528555
2155,3,1271.752575
2155,4,1271.270468
2155,5,1268.50722
2155,6,1262.974277
2155,7,1258.459967
2155,8,1258.163612
2155,9,1261.08823
2155,10,1266.493386
2155,11,1271.454839
2155,12,1274.551783
2156,1,1276.366379
2156,2,1277.174249
2156,3,1277.392258
2156,4,1276.903533
2156,5,1274.131748
2156,6,1268.588718
2156,7,1264.068093
2156,8,1263.770761
2156,9,1266.694629
2156,10,1272.099711
2156,11,1277.0609
2156,12,1280.156021
2157,1,1281.96753
2157,2,1282.771304
2157,3,1282.98436
2157,4,1282.489737
2157,5,1279.709762
2157,6,1274.156543
2157,7,1269.628884
2157,8,1269.329159
2157,9,1272.250332
2157,10,1277.652976
2157,11,1282.611242
2157,12,1285.701726
2158,1,1287.507284
2158,2,1288.304157
2158,3,1288.509619
2158,4,1288.006734
2158,5,1285.216623
2158,6,1279.651792
2158,7,1275.116194
2158,8,1274.813749
2158,9,1277.732545
2158,10,1283.133593
2158,11,1288.090221
2158,12,1291.177718
2159,1,1292.979226
2159,2,1293.77124
2159,3,1293.971182
2159,4,1293.462038
2159,5,1290.663647
2159,6,1285.088799
2159,7,1280.546385
2159,8,1280.241747
2159,9,1283.158225
2159,10,1288.557344
2159,11,1293.511711
2159,12,1296.595421
2160,1,1298.391986
2160,2,1299.178233
2160,3,1299.371815
2160,4,1298.855731
2160,5,1296.048645
2160,6,1290.463717
2160,7,1285.914751
2160,8,1285.608558
2160,9,1288.523806
2160,10,1293.922424
2160,11,1298.876206
2160,12,1301.957979
2161,1,1303.751508
2161,2,1304.533845
2161,3,1304.722762
2161,4,1304.201164
2161,5,1301.386468
2161,6,1295.792085
2161,7,1291.236529
2161,8,1290.927952
2161,9,1293.840461
2161,10,1299.236496
2161,11,1304.187183
2161,12,1307.264226
2162,1,1309.051763
2162,2,1309.827186
2162,3,1310.00851
2162,4,1309.478671
2162,5,1306.653984
2162,6,1301.048233
2162,7,1296.484652
2162,8,1296.17282
2162,9,1299.082416
2162,10,1304.476293
2162,11,1309.424829
2162,12,1312.498541
2163,1,1314.281836
2163,2,1315.052352
2163,3,1315.228246
2163,4,1314.692391
2163,5,1311.859937
2163,6,1306.244936
2163,7,1301.675158
2163,8,1301.36149
2163,9,1304.269223
2163,10,1309.661634
2163,11,1314.608388
2163,12,1317.67886
2164,1,1319.45774
2164,2,1320.222928
2164,3,1320.392737
2164,4,1319.850003
2164,5,1317.00875
2164,6,1311.383317
2164,7,1306.805929
2164,8,1306.48877
2164,9,1309.392872
2164,10,1314.781983
2164,11,1319.725137
2164,12,1322.790657
2165,1,1324.563575
2165,2,1325.322111
2165,3,1325.484799
2165,4,1324.934498
2165,5,1322.084201
2165,6,1316.448592
2165,7,1311.864304
2165,8,1311.544858
2165,9,1314.447143
2165,10,1319.835256
2165,11,1324.777483
2165,12,1327.84098
2166,1,1329.610983
2166,2,1330.365891
2166,3,1330.524319
2166,4,1329.969017
2166,5,1327.111835
2166,6,1321.467659
2166,7,1316.877314
2166,8,1316.555491
2166,9,1319.454948
2166,10,1324.84024
2166,11,1329.779071
2166,12,1332.837616
2167,1,1334.60146
2167,2,1335.349334
2167,3,1335.500087
2167,4,1334.936516
2167,5,1332.069507
2167,6,1326.414298
2167,7,1321.81596
2167,8,1321.490488
2167,9,1324.386705
2167,10,1329.769539
2167,11,1334.706004
2167,12,1337.761191
2168,1,1339.520906
2168,2,1340.26408
2168,3,1340.409668
2168,4,1339.840392
2168,5,1336.966072
2168,6,1331.302169
2168,7,1326.697781
2168,8,1326.37005
2168,9,1329.263865
2168,10,1334.64455
2168,11,1339.578522
2168,12,1342.629889
2169,1,1344.384745
2169,2,1345.122297
2169,3,1345.261678
2169,4,1344.685611
2169,5,1341.802952
2169,6,1336.129453
2169,7,1331.518233
2169,8,1331.187629
2169,9,1334.078743
2169,10,1339.457263
2169,11,1344.388963
2169,12,1347.436931
2170,1,1349.187484
2170,2,1349.920042
2170,3,1350.053851
2170,4,1349.471578
2170,5,1346.581077
2170,6,1340.898327
2170,7,1336.280312
2170,8,1335.946483
2170,9,1338.834189
2170,10,1344.209501
2170,11,1349.137636
2170,12,1352.180755
2171,1,1353.925462
2171,2,1354.651458
2171,3,1354.778171
2171,4,1354.18828
2171,5,1351.288734
2171,6,1345.595803
2171,7,1340.970314
2171,8,1340.632879
2171,9,1343.517246
2171,10,1348.889851
2171,11,1353.815298
2171,12,1356.854776
2172,1,1358.595104
2172,2,1359.316189
2172,3,1359.437568
2172,4,1358.84187
2172,5,1355.935086
2172,6,1350.233708
2172,7,1345.60226
2172,8,1345.262416
2172,9,1348.144339
2172,10,1353.514803
2172,11,1358.437837
2172,12,1361.473705
2173,1,1363.209458
2173,2,1363.925233
2173,3,1364.040697
2173,4,1363.438452
2173,5,1360.523582
2173,6,1354.812816
2173,7,1350.174307
2173,8,1349.830794
2173,9,1352.708966
2173,10,1358.075952
2173,11,1362.995247
2173,12,1366.026239
2174,1,1367.756237
2174,2,1368.465628
2174,3,1368.57424
2174,4,1367.964674
2174,5,1365.041157
2174,6,1359.320681
2174,7,1354.674974
2174,8,1354.327843
2174,9,1357.20261
2174,10,1362.56675
2174,11,1367.483194
2174,12,1370.510429
2175,1,1372.235964
2175,2,1372.94039
2175,3,1373.043635
2175,4,1372.42826
2175,5,1369.497605
2175,6,1363.76887
2175,7,1359.117233
2175,8,1358.767497
2175,9,1361.639645
2175,10,1367.001463
2175,11,1371.915345
2175,12,1374.93891
2176,1,1376.65988
2176,2,1377.359057
2176,3,1377.456488
2176,4,1376.834704
2176,5,1373.896196
2176,6,1368.158382
2176,7,1363.499815
2176,8,1363.146284
2176,9,1366.014536
2176,10,1371.372683
2176,11,1376.282625
2176,12,1379.301174
2177,1,1381.0163
2177,2,1381.709052
2177,3,1381.799629
2177,4,1381.170573
2177,5,1378.223586
2177,6,1372.476338
2177,7,1367.810723
2177,8,1367.453531
2177,9,1370.318383
2177,10,1375.673722
2177,11,1380.580906
2177,12,1383.595879
2178,1,1385.306769
2178,2,1385.99479
2178,3,1386.080209
2178,4,1385.445501
2178,5,1382.491514
2178,6,1376.736085
2178,7,1372.064284
2178,8,1371.703802
2178,9,1374.565129
2178,10,1379.916983
2178,11,1384.820259
2178,12,1387.830155
2179,1,1389.53505
2179,2,1390.21642
2179,3,1390.294696
2179,4,1389.652385
2179,5,1386.689603
2179,6,1380.92445
2179,7,1376.245199
2179,8,1375.880516
2179,9,1378.737933
2179,10,1384.086508
2179,11,1388.986636
2179,12,1391.992695
2180,1,1393.693219
2180,2,1394.369848
2180,3,1394.443086
2180,4,1393.795377
2180,5,1390.826036
2180,6,1385.053323
2180,7,1380.36854
2180,8,1380.001214
2180,9,1382.85591
2180,10,1388.201939
2180,11,1393.099222
2180,12,1396.101385
2181,1,1397.797162
2181,2,1398.468404
2181,3,1398.535729
2181,4,1397.881572
2181,5,1394.904511
2181,6,1389.123017
2181,7,1384.431398
2181,8,1384.060071
2181,9,1386.910743
2181,10,1392.253023
2181,11,1397.146373
2181,12,1400.143681
2182,1,1401.833866
2182,2,1402.498981
2182,3,1402.55975
2182,4,1401.89859
2182,5,1398.913355
2182,6,1393.122712
2182,7,1388.423893
2182,8,1388.048175
2182,9,1390.894477
2182,10,1396.232685
2182,11,1401.121827
2182,12,1404.114078
2183,1,1405.798552
2183,2,1406.457513
2183,3,1406.511797
2183,4,1405.843819
2183,5,1402.850738
2183,6,1397.051426
2183,7,1392.345974
2183,8,1391.966511
2183,9,1394.809251
2183,10,1400.144367
2183,11,1405.030436
2183,12,1408.018892
2184,1,1409.698984
2184,2,1410.353128
2184,3,1410.402221
2184,4,1409.728619
2184,5,1406.728754
2184,6,1400.921642
2184,7,1396.210112
2184,8,1395.827068
2184,9,1398.666036
2184,10,1403.997415
2184,11,1408.879354
2184,12,1411.862646
2185,1,1413.536755
2185,2,1414.184337
2185,3,1414.226428
2185,4,1413.545416
2185,5,1410.537108
2185,6,1404.720748
2185,7,1400.001921
2185,8,1399.614373
2185,9,1402.449091
2185,10,1407.77678
2185,11,1412.655191
2185,12,1415.634415
2186,1,1417.304041
2186,2,1417.946877
2186,3,1417.984009
2186,4,1417.297774
2186,5,1414.283285
2186,6,1408.459925
2186,7,1403.735871
2186,8,1403.345604
2186,9,1406.177565
2186,10,1411.502672
2186,11,1416.378245
2186,12,1419.353704
2187,1,1421.018786
2187,2,1421.656462
2187,3,1421.687895
2187,4,1420.995387
2187,5,1417.973399
2187,6,1412.141472
2187,7,1407.410332
2187,8,1407.015199
2187,9,1409.842047
2187,10,1415.162024
2187,11,1420.032065
2187,12,1423.001028
2188,1,1424.658886
2188,2,1425.288878
2188,3,1425.312334
2188,4,1424.611626
2188,5,1421.58068
2188,6,1415.739286
2188,7,1411.000757
2188,8,1410.60113
2188,9,1413.424076
2188,10,1418.741065
2188,11,1423.608692
2188,12,1426.575086
2189,1,1428.230219
2189,2,1428.857364
2189,3,1428.877783
2189,4,1428.173685
2189,5,1425.138247
2189,6,1419.291273
2189,7,1414.54835
2189,8,1414.146082
2189,9,1416.965682
2189,10,1422.278703
2189,11,1427.141269
2189,12,1430.101029
2190,1,1431.748286
2190,2,1432.366673
2190,3,1432.377717
2190,4,1431.663799
2190,5,1428.617693
2190,6,1422.759549
2190,7,1418.007503
2190,8,1417.599042
2190,9,1420.413304
2190,10,1425.722255
2190,11,1430.581801
2190,12,1433.538889
2191,1,1435.183746
2191,2,1435.799964
2191,3,1435.808929
2191,4,1435.092793
2191,5,1432.043546
2191,6,1426.181275
2191,7,1421.426196
2191,8,1421.016255
2191,9,1423.828185
2191,10,1429.133957
2191,11,1433.988943
2191,12,1436.93961
2192,1,1438.57653
2192,2,1439.183686
2192,3,1439.18275
2192,4,1438.456076
2192,5,1435.395317
2192,6,1429.520925
2192,7,1424.755564
2192,8,1424.338051
2192,9,1427.143207
2192,10,1432.44343
2192,11,1437.293946
2192,12,1440.240623
2193,1,1441.873969
2193,2,1442.477937
2193,3,1442.474071
2193,4,1441.744516
2193,5,1438.680189
2193,6,1432.801491
2193,7,1428.033057
2193,8,1427.614146
2193,9,1430.41731
2193,10,1435.714958
2193,11,1440.561801
2193,12,1443.503182
2194,1,1445.129895
2194,2,1445.726227
2194,3,1445.713955
2194,4,1444.975377
2194,5,1441.901056
2194,6,1436.0117
2194,7,1431.234217
2194,8,1430.808649
2194,9,1433.605707
2194,10,1438.89817
2194,11,1443.740588
2194,12,1446.677789
2195,1,1448.300546
2195,2,1448.89316
2195,3,1448.87732
2195,4,1448.135164
2195,5,1445.056597
2195,6,1439.162317
2195,7,1434.381118
2195,8,1433.953494
2195,9,1436.748063
2195,10,1442.037646
2195,11,1446.876337
2195,12,1449.808427
2196,1,1451.424909
2196,2,1452.010366
2196,3,1451.986663
2196,4,1451.236043
2196,5,1448.148038
2196,6,1442.243594
2196,7,1437.453606
2196,8,1437.019268
2196,9,1439.807421
2196,10,1445.091195
2196,11,1449.924496
2196,12,1452.851173
2197,1,1454.462266
2197,2,1455.042444
2197,3,1455.013554
2197,4,1454.257758
2197,5,1451.164037
2197,6,1445.253394
2197,7,1440.458566
2197,8,1440.021237
2197,9,1442.806349
2197,10,1448.087142
2197,11,1452.917157
2197,12,1455.839726
2198,1,1457.446008
2198,2,1458.020853
2198,3,1457.986184
2198,4,1457.224172
2198,5,1454.12336
2198,6,1448.204898
2198,7,1443.403404
2198,8,1442.96113
2198,9,1445.741266
2198,10,1451.017252
2198,11,1455.842366
2198,12,1458.759499
2199,1,1460.359925
2199,2,1460.928659
2199,3,1460.887687
2199,4,1460.11918
2199,5,1457.011247
2199,6,1451.085169
2199,7,1446.277374
2199,8,1445.830651
2199,9,1448.60649
2199,10,1453.878514
2199,11,1458.699739
2199,12,1461.612614
2200,1,1463.21201
2200,2,1463.775797
2200,3,1463.729439
2200,4,1462.955101
2200,5,1459.840477
2200,6,1453.90698
2200,7,1449.092794
2200,8,1448.641236
2200,9,1451.412151
2200,10,1456.679342
2200,11,1461.495577
2200,12,1464.402898
2201,1,1465.992779
2201,2,1466.550557
2201,3,1466.498315
2201,4,1465.718164
2201,5,1462.597309
2201,6,1456.657208
2201,7,1451.83765
2201,8,1451.382378
2201,9,1454.149561
2201,10,1459.413093
2201,11,1464.225414
2201,12,1467.128081
2202,1,1468.712582
2202,2,1469.264332
2202,3,1469.205403
2202,4,1468.417943
2202,5,1465.288842
2202,6,1459.339749
2202,7,1454.512165
2202,8,1454.050392
2202,9,1456.811141
2202,10,1462.068548
2202,11,1466.874889
2202,12,1469.771408
2203,1,1471.34976
2203,2,1471.895596
2203,3,1471.831096
2203,4,1471.038359
2203,5,1467.903785
2203,6,1461.949033
2203,7,1457.11707
2203,8,1456.652561
2203,9,1459.410622
2203,10,1464.665439
2203,11,1469.468952
2203,12,1472.361918
2204,1,1473.935972
2204,2,1474.476812
2204,3,1474.406564
2204,4,1473.607342
2204,5,1470.465264
2204,6,1464.502181
2204,7,1459.662658
2204,8,1459.191895
2204,9,1461.943665
2204,10,1467.192393
2204,11,1471.98988
2204,12,1474.876603
2205,1,1476.444363
2205,2,1476.979093
2205,3,1476.903041
2205,4,1476.098299
2205,5,1472.950543
2205,6,1466.981632
2205,7,1462.137498
2205,8,1461.663682
2205,9,1464.412481
2205,10,1469.658371
2205,11,1474.452845
2205,12,1477.335934
2206,1,1478.899418
2206,2,1479.429288
2206,3,1479.347736
2206,4,1478.536832
2206,5,1475.38196
2206,6,1469.405131
2206,7,1464.553732
2206,8,1464.073772
2206,9,1466.816271
2206,10,1472.055897
2206,11,1476.843986
2206,12,1479.720283
2207,1,1481.276688
2207,2,1481.799391
2207,3,1481.710667
2207,4,1480.892609
2207,5,1477.730265
2207,6,1471.745734
2207,7,1466.887737
2207,8,1466.402675
2207,9,1469.140289
2207,10,1474.375368
2207,11,1479.159044
2207,12,1482.030724
2208,1,1483.582367
2208,2,1484.100297
2208,3,1484.006809
2208,4,1483.183974
2208,5,1480.016479
2208,6,1474.026463
2208,7,1469.163891
2208,8,1468.675496
2208,9,1471.409749
2208,10,1476.641521
2208,11,1481.4217
2208,12,1484.289333
2209,1,1485.836389
2209,2,1486.349286
2209,3,1486.250298
2209,4,1485.421466
2209,5,1482.247196
2209,6,1476.249742
2209,7,1471.380335
2209,8,1470.886103
2209,9,1473.614365
2209,10,1478.840142
2209,11,1483.614165
2209,12,1486.475207
2210,1,1488.015319
2210,2,1488.521086
2210,3,1488.41483
2210,4,1487.578615
2210,5,1484.396585
2210,6,1478.391102
2210,7,1473.514599
2210,8,1473.014583
2210,9,1475.737284
2210,10,1480.957865
2210,11,1485.726908
2210,12,1488.582925
2211,1,1490.118045
2211,2,1490.619015
2211,3,1490.508206
2211,4,1489.667681
2211,5,1486.481229
2211,6,1480.471192
2211,7,1475.591036
2211,8,1475.088501
2211,9,1477.808645
2211,10,1483.026643
2211,11,1487.792809
2211,12,1490.645281
2212,1,1492.176132
2212,2,1492.67215
2212,3,1492.55562
2212,4,1491.708533
2212,5,1488.514486
2212,6,1482.496007
2212,7,1477.607745
2212,8,1477.09787
2212,9,1479.810531
2212,10,1485.02112
2212,11,1489.779901
2212,12,1492.624861
2213,1,1494.148223
2213,2,1494.637021
2213,3,1494.513664
2213,4,1493.660228
2213,5,1490.46001
2213,6,1484.43551
2213,7,1479.542299
2213,8,1479.028749
2213,9,1481.73794
2213,10,1486.945265
2213,11,1491.700735
2213,12,1494.541989
2214,1,1496.061186
2214,2,1496.545394
2214,3,1496.416932
2214,4,1495.557786
2214,5,1492.35104
2214,6,1486.319336
2214,7,1481.419294
2214,8,1480.899646
2214,9,1483.602628
2214,10,1488.803802
2214,11,1493.553111
2214,12,1496.388032
2215,1,1497.900831
2215,2,1498.378785
2215,3,1498.244293
2215,4,1497.379409
2215,5,1494.166969
2215,6,1488.129606
2215,7,1483.224778
2215,8,1482.701415
2215,9,1485.400807
2215,10,1490.59853
2215,11,1495.344314
2215,12,1498.175337
2216,1,1499.683818
2216,2,1500.157085
2216,3,1500.017469
2216,4,1499.146946
2216,5,1495.928137
2216,6,1489.883776
2216,7,1484.972231
2216,8,1484.442731
2216,9,1487.135791
2216,10,1492.327116
2216,11,1497.066352
2216,12,1499.890508
2217,1,1501.39187
2217,2,1501.857942
2217,3,1501.711097
2217,4,1500.833355
2217,5,1497.607161
2217,6,1491.555318
2217,7,1486.637025
2217,8,1486.101764
2217,9,1488.789284
2217,10,1493.975384
2217,11,1498.709597
2217,12,1501.528748
2218,1,1503.025151
2218,2,1503.486451
2218,3,1503.335031
2218,4,1502.452919
2218,5,1499.222346
2218,6,1493.16609
2218,7,1488.244026
2218,8,1487.705778
2218,9,1490.390291
2218,10,1495.573353
2218,11,1500.304302
2218,12,1503.119692
2219,1,1504.611769
2219,2,1505.068217
2219,3,1504.911334
2219,4,1504.023061
2219,5,1500.785443
2219,6,1494.721398
2219,7,1489.791618
2219,8,1489.246043
2219,9,1491.923048
2219,10,1497.098595
2219,11,1501.822018
2219,12,1504.629805
2220,1,1506.114314
2220,2,1506.563461
2220,3,1506.399638
2220,4,1505.50489
2220,5,1502.261141
2220,6,1496.191274
2220,7,1491.256543
2220,8,1490.706987
2220,9,1493.380249
2220,10,1498.552261
2220,11,1503.272158
2220,12,1506.076165
2221,1,1507.556548
2221,2,1508.001248
2221,3,1507.832547
2221,4,1506.93239
2221,5,1503.682497
2221,6,1497.605859
2221,7,1492.664432
2221,8,1492.10852
2221,9,1494.775274
2221,10,1499.940772
2221,11,1504.654144
2221,12,1507.451555
2222,1,1508.925357
2222,2,1509.3637
2222,3,1509.18894
2222,4,1508.283107
2222,5,1505.027835
2222,6,1498.946083
2222,7,1494.000267
2222,8,1493.440757
2222,9,1496.104074
2222,10,1501.266247
2222,11,1505.976224
2222,12,1508.769932
2223,1,1510.23962
2223,2,1510.673461
2223,3,1510.493692
2223,4,1509.582242
2223,5,1506.32055
2223,6,1500.231669
2223,7,1495.278621
2223,8,1494.712026
2223,9,1497.368019
2223,10,1502.522778
2223,11,1507.225272
2223,12,1510.0114
2224,1,1511.4735
2224,2,1511.899963
2224,3,1511.713106
2224,4,1510.794954
2224,5,1507.526908
2224,6,1501.432018
2224,7,1496.473691
2224,8,1495.902605
2224,9,1498.554368
2224,10,1503.705126
2224,11,1508.403696
2224,12,1511.185785
2225,1,1512.643637
2225,2,1513.065683
2225,3,1512.874136
2225,4,1511.950939
2225,5,1508.677323
2225,6,1502.576384
2225,7,1497.611996
2225,8,1497.035016
2225,9,1499.68072
2225,10,1504.82535
2225,11,1509.517719
2225,12,1512.293492
2226,1,1513.744951
2226,2,1514.160706
2226,3,1513.962998
2226,4,1513.033828
2226,5,1509.754391
2226,6,1503.647795
2226,7,1498.678234
2226,8,1498.096621
2226,9,1500.737845
2226,10,1505.878134
2226,11,1510.566202
2226,12,1513.337577
2227,1,1514.784473
2227,2,1515.195569
2227,3,1514.993033
2227,4,1514.058816
2227,5,1510.773992
2227,6,1504.661688
2227,7,1499.68644
2227,8,1499.099283
2227,9,1501.73483
2227,10,1506.869371
2227,11,1511.551597
2227,12,1514.316987
2228,1,1515.757758
2228,2,1516.162734
2228,3,1515.954077
2228,4,1515.013766
2228,5,1511.722835
2228,6,1505.604434
2228,7,1500.62334
2228,8,1500.030648
2228,9,1502.660703
2228,10,1507.7898
2228,11,1512.466574
2228,12,1515.226416
2229,1,1516.661496
2229,2,1517.060731
2229,3,1516.84623
2229,4,1515.899952
2229,5,1512.602859
2229,6,1506.478117
2229,7,1501.490748
2229,8,1500.89194
2229,9,1503.515855
2229,10,1508.638835
2229,11,1513.309509
2229,12,1516.063244
2230,1,1517.4922
2230,2,1517.88544
2230,3,1517.665061
2230,4,1516.713047
2230,5,1513.410349
2230,6,1507.280147
2230,7,1502.287605
2230,8,1501.683927
2230,9,1504.303089
2230,10,1509.421419
2230,11,1514.08749
2230,12,1516.836598
2231,1,1518.260833
2231,2,1518.649342
2231,3,1518.424151
2231,4,1517.467214
2231,5,1514.15942
2231,6,1508.023941
2231,7,1503.026065
2231,8,1502.417038
2231,9,1505.030731
2231,10,1510.143492
2231,11,1514.803883
2231,12,1517.54718
2232,1,1518.965437
2232,2,1519.347921
2232,3,1519.116623
2232,4,1518.153505
2232,5,1514.839446
2232,6,1508.697634
2232,7,1503.693445
2232,8,1503.078166
2232,9,1505.68562
2232,10,1510.792182
2232,11,1515.446424
2232,12,1518.183624
2233,1,1519.595807
2233,2,1519.972376
2233,3,1519.735293
2233,4,1518.766539
2233,5,1515.44701
2233,6,1509.299905
2233,7,1504.290602
2233,8,1503.670368
2233,9,1506.272975
2233,10,1511.374773
2233,11,1516.024303
2233,12,1518.75681
2234,1,1520.164238
2234,2,1520.536074
2234,3,1520.294203
2234,4,1519.32058
2234,5,1515.996077
2234,6,1509.843871
2234,7,1504.82931
2234,8,1504.203661
2234,9,1506.800733
2234,10,1511.89688
2234,11,1516.540652
2234,12,1519.267309
2235,1,1520.668747
2235,2,1521.034571
2235,3,1520.786621
2235,4,1519.806858
2235,5,1516.476182
2235,6,1510.317773
2235,7,1505.296927
2235,8,1504.664913
2235,9,1507.255628
2235,10,1512.345441
2235,11,1516.982938
2235,12,1519.70342
2236,1,1521.098745
2236,2,1521.458651
2236,3,1521.204947
2236,4,1520.219617
2236,5,1516.883614
2236,6,1510.720128
2236,7,1505.694311
2236,8,1505.057359
2236,9,1507.643254
2236,10,1512.728319
2236,11,1517.361123
2236,12,1520.07696
2237,1,1521.467585
2237,2,1521.822815
2237,3,1521.564362
