location,Latitude,SunInclination,Altitude
5024,52.27366667828832,-4,10
5025,53.27144902645291,-4,10
5026,53.941061456215955,-4,10
5027,53.77698936143257,-4,10
5028,51.5116306208446,-4,10
5029,52.67335370516734,-4,10
5030,54.36296472746349,-4,10
5031,49.55692601703058,-4,10
5032,50.17635882282484,-4,10
5033,52.71364118268379,-4,10
5034,52.72792954730062,-4,10
5035,53.40077993457997,-4,10
5036,53.564557543289766,-4,10
5037,51.42902841321999,-4,10
5038,47.68456988121613,-4,10
5039,50.78703909259845,-4,10
5040,49.84606547059412,-4,10
5041,53.50291162528532,-4,10
5042,48.00994447758462,-4,10
5043,53.5953783618149,-4,10
5044,50.675814584595095,-4,10
5045,53.66252661947917,-4,10
5046,49.99397203717413,-4,10
5047,49.63597248288763,-4,10
5049,54.742559294129954,-4,10
5051,53.84769890778038,-4,10
5052,51.08430665621041,-4,10
5053,50.66691813995291,-4,10
5054,48.386606598139615,-4,10
5055,53.315015935952474,-4,10
5056,53.475705302027265,-4,10
5057,50.22404689627489,-4,10
5058,52.24919197078244,-4,10
5059,49.72773688841482,-4,10
5060,52.91134217037652,-4,10
5061,52.54381236260181,-4,10
5062,50.67353721881518,-4,10
5063,48.35304935772972,-4,10
5064,52.239563112804206,-4,10
5065,52.79603621952162,-4,10
5066,51.20764991403694,-4,10
5067,50.59726625647324,-4,10
5068,48.80675516677191,-4,10
5069,51.309556338549584,-4,10
5070,48.498278956995634,-4,10
5071,54.660963128558855,-4,10
5072,48.2185345668318,-4,10
5073,48.63924916351337,-4,10
5074,52.53588453073335,-4,10
5075,53.63140296447292,-4,10
5076,50.835118852243944,-4,10
5077,53.78830382651693,-4,10
5078,50.642668485991024,-4,10
5079,47.786764920263494,-4,10
5080,54.780397876812856,-4,10
5081,51.24448733501869,-4,10
5082,53.93990057910508,-4,10
5083,53.13791988179371,-4,10
5084,51.559664419712945,-4,10
5085,48.4332457598591,-4,10
5086,53.55127663758624,-4,10
5087,50.90994485081556,-4,10
5088,51.129796157892756,-4,10
5089,48.19861541702467,-4,10
5090,48.260947551521134,-4,10
5091,52.85179205265734,-4,10
5092,54.74375999425947,-4,10
5093,53.86335724044023,-4,10
5094,53.19287740776269,-4,10
5095,53.61840289804333,-4,10
5096,49.04219488900756,-4,10
5097,53.4500129134614,-4,10
5098,48.19471448012192,-4,10
5099,48.197153754692565,-4,10
5100,53.32632196399454,-4,10
5101,51.9647232464602,-4,10
5102,49.50034347450508,-4,10
5103,54.56721518293412,-4,10
5104,51.50991517611034,-4,10
5105,51.636301681979994,-4,10
5106,52.491160983569024,-4,10
5107,48.25273342292019,-4,10
5108,48.433657423868006,-4,10
5109,53.52328644532536,-4,10
5110,51.94319175464199,-4,10
5111,52.26375461112134,-4,10
5112,52.09248417726784,-4,10
5113,51.72530290465693,-4,10
5114,53.73862323813171,-4,10
5115,51.11203446616647,-4,10
5116,52.63495272938066,-4,10
5117,53.45555505083205,-4,10
5118,51.79848621920563,-4,10
5119,52.22624065452443,-4,10
5120,50.222976146320796,-4,10
5121,48.1195462454786,-4,10
5122,54.12551114566926,-4,10
5124,52.59878083928072,-4,10
5125,54.14155556246429,-4,10
5126,53.1995157683528,-4,10
5127,51.04751954644162,-4,10
5128,52.73743362769653,-4,10
5129,50.69888361516605,-4,10
5130,50.18947374114684,-4,10
5131,48.09999661284335,-4,10
5132,53.81151448575345,-4,10
5133,51.322371567111574,-4,10
5134,47.66469883368915,-4,10
5135,53.90600516615848,-4,10
5136,49.33141028292969,-4,10
5137,52.71262314408403,-4,10
5138,53.604961757833856,-4,10
5139,52.74160918052862,-4,10
5140,48.359150118826044,-4,10
5141,54.73107277525357,-4,10
5142,47.65373990168246,-4,10
5143,52.68959663104739,-4,10
5144,51.98409341240614,-4,10
5145,51.466479371916876,-4,10
5146,50.15873563479349,-4,10
5147,52.955371134622716,-4,10
5148,53.94031987656374,-4,10
5149,53.20984768053817,-4,10
5150,49.077131339065915,-4,10
5151,54.17129932297917,-4,10
5152,51.7189502503716,-4,10
5153,54.859201528527606,-4,10
5154,54.83041597670842,-4,10
5155,49.11180594941327,-4,10
5156,48.27429158037444,-4,10
5157,52.113732521935646,-4,10
5158,52.2305053514718,-4,10
5159,50.81916120460898,-4,10
5160,48.43911001977338,-4,10
5161,51.09976150160848,-4,10
5162,54.69448792549036,-4,10
5163,52.735229246778545,-4,10
5164,48.90956717290898,-4,10
5165,52.65315724437724,-4,10
5166,52.01682747247324,-4,10
5167,51.04037576974846,-4,10
5168,53.796094239612195,-4,10
5169,53.57034477421248,-4,10
5170,50.45695923236335,-4,10
5171,54.03183087822617,-4,10
5172,48.94619970260798,-4,10
5173,52.837652497930215,-4,10
5174,53.24844931073843,-4,10
5175,53.439023585968194,-4,10
5176,48.48889441749446,-4,10
5177,52.38604475836577,-4,10
5178,51.59523587863428,-4,10
5179,53.3595045684208,-4,10
5180,49.169502379652975,-4,10
5181,51.79034853913331,-4,10
5182,52.43265014097953,-4,10
5183,51.04714555308747,-4,10
5184,51.754947141517874,-4,10
5185,53.69737457034972,-4,10
5186,50.78027387408894,-4,10
5187,51.05078811719311,-4,10
5188,51.0543227584717,-4,10
5189,51.0923982624252,-4,10
5190,49.18537611118139,-4,10
5191,51.95491157756397,-4,10
5192,50.125033904343155,-4,10
