year,month,average
2228,11,401.4568071
2228,12,403.1213491
2229,1,404.0970559
2229,2,404.6496123
2229,3,405.0137712
2229,4,405.0919483
2229,5,404.031522
2229,6,401.1515378
2229,7,397.3400209
2229,8,394.9451058
2229,9,395.7416675
2229,10,398.7138115
2229,11,401.3826365
2229,12,403.0467512
2230,1,404.022202
2230,2,404.5746794
2230,3,404.9388974
2230,4,405.0172851
2230,5,403.9574157
2230,6,401.078287
2230,7,397.2671664
2230,8,394.8719594
2230,9,395.6682486
2230,10,398.6400592
2230,11,401.308596
2230,12,402.9726446
2231,1,403.9481739
2231,2,404.5008623
2231,3,404.8653681
2231,4,404.9441163
2231,5,403.8848581
2231,6,401.0065376
2231,7,397.1956769
2231,8,394.7999686
2231,9,395.5957197
2231,10,398.5668914
2231,11,401.2348108
2231,12,402.898457
2232,1,403.8737376
2232,2,404.4263344
2232,3,404.7908661
2232,4,404.8697697
2232,5,403.8109911
2232,6,400.9334283
2232,7,397.1228483
2232,8,394.7267181
2232,9,395.5220586
2232,10,398.4927549
2232,11,401.1602447
2232,12,402.8236889
2233,1,403.7989221
2233,2,404.3516173
2233,3,404.7163418
2233,4,404.795533
2233,5,403.7373194
2233,6,400.8605463
2233,7,397.0502313
2233,8,394.6536255
2233,9,395.4484742
2233,10,398.4185958
2233,11,401.0855487
2233,12,402.7486854
2234,1,403.7237771
2234,2,404.2764976
2234,3,404.6413728
2234,4,404.7208498
2234,5,403.6632499
2234,6,400.7873716
2234,7,396.9774744
2234,8,394.5805814
2234,9,395.3751518
2234,10,398.3449255
2234,11,401.0115702
2234,12,402.6746186
2235,1,403.6497673
2235,2,404.2026785
2235,3,404.5678251
2235,4,404.6476525
2235,5,403.5906634
2235,6,400.7156009
2235,7,396.9059731
2235,8,394.5085875
2235,9,395.3026304
2235,10,398.2717764
2235,11,400.9378146
2235,12,402.600471
2236,1,403.57538
2236,2,404.1282054
2236,3,404.4933793
2236,4,404.5733585
2236,5,403.5168396
2236,6,400.6425209
2236,7,396.8331546
2236,8,394.4353233
2236,9,395.2289315
2236,10,398.1975784
2236,11,400.8631658
2236,12,402.5256035
2237,1,403.5004542
2237,2,404.0533733
2237,3,404.4187431
2237,4,404.4990221
2237,5,403.4430914
2237,6,400.5695961
2237,7,396.7605332
2237,8,394.3622657
2237,9,395.1554229
2237,10,398.1235347
2237,11,400.7886214
2237,12,402.4507828
2238,1,403.4255157
2238,2,403.9784732
2238,3,404.3439937
2238,4,404.424543
2238,5,403.3691932
2238,6,400.4965416
2238,7,396.6878274
2238,8,394.2891879
2238,9,395.0819711
2238,10,398.0496312
2238,11,400.7143004
2238,12,402.3762622
2239,1,403.3509411
2239,2,403.9039812
2239,3,404.2696704
2239,4,404.3504757
2239,5,403.2956535
2239,6,400.4237471
2239,7,396.6152399
2239,8,394.2160529
2239,9,395.0082637
2239,10,397.9752608
2239,11,400.639299
2239,12,402.3008555
2240,1,403.2752931
2240,2,403.8282565
2240,3,404.1939938
2240,4,404.2749828
2240,5,403.2206751
2240,6,400.3495697
2240,7,396.5413937
2240,8,394.1418408
2240,9,394.9337065
2240,10,397.9003016
2240,11,400.5639916
2240,12,402.2254357
2241,1,403.1999233
2241,2,403.7530873
2241,3,404.1191242
2241,4,404.2005113
2241,5,403.1468829
2241,6,400.2766821
2241,7,396.4688763
2241,8,394.0689393
2241,9,394.8603933
2241,10,397.8264802
2241,11,400.4896844
2241,12,402.1508562
2242,1,403.1252198
2242,2,403.6784052
2242,3,404.0445655
2242,4,404.1261861
2242,5,403.0730928
2242,6,400.2036814
2242,7,396.3961633
2242,8,393.9957895
2242,9,394.7868052
2242,10,397.7523794
2242,11,400.4151121
2242,12,402.0760404
2243,1,403.0503201
2243,2,403.6035736
2243,3,403.9699074
2243,4,404.051811
2243,5,402.9992979
2243,6,400.1307129
2243,7,396.3235094
2243,8,393.9227163
2243,9,394.7133028
2243,10,397.6783664
2243,11,400.3406236
2243,12,402.0012996
2244,1,402.9754824
2244,2,403.5287894
2244,3,403.895281
2244,4,403.977452
2244,5,402.925505
2244,6,400.0577347
2244,7,396.2508372
2244,8,393.8496189
2244,9,394.6397731
2244,10,397.6043252
2244,11,400.2661078
2244,12,401.9265342
2245,1,402.9006247
2245,2,403.4539898
2245,3,403.8206442
2245,4,403.9030876
2245,5,402.8517114
2245,6,399.9847596
2245,7,396.1781709
2245,8,393.7765293
2245,9,394.5662523
2245,10,397.5302931
2245,11,400.191601
2245,12,401.8517769
2246,1,402.8257733
2246,2,403.379195
2246,3,403.7460107
2246,4,403.828725
2246,5,402.777918
2246,6,399.9117837
2246,7,396.105503
2246,8,393.7034375
2246,9,394.4927287
2246,10,397.4562581
2246,11,400.1170911
2246,12,401.7770168
2247,1,402.7509198
2247,2,403.3043986
2247,3,403.671376
2247,4,403.7543618
2247,5,402.7041246
2247,6,399.8388083
2247,7,396.0328358
2247,8,393.6303464
2247,9,394.419206
2247,10,397.3822239
2247,11,400.0425821
2247,12,401.7022574
2248,1,402.6760671
2248,2,403.2296029
2248,3,403.5967418
2248,4,403.6799987
2248,5,402.6303311
2248,6,399.7658323
2248,7,395.9601679
2248,8,393.5572549
2248,9,394.345683
2248,10,397.3081897
2248,11,399.9680732
2248,12,401.6274983
2249,1,402.6012149
2249,2,403.1548077
2249,3,403.5221082
2249,4,403.6056362
2249,5,402.5565378
2249,6,399.6928563
2249,7,395.8874998
2249,8,393.484163
2249,9,394.2721596
2249,10,397.234155
2249,11,399.8935638
2249,12,401.5527386
2250,1,402.5263888
2250,2,403.0800367
2250,3,403.4474935
2250,4,403.531284
2250,5,402.4827369
2250,6,399.6198467
2250,7,395.8147887
2250,8,393.4110423
2250,9,394.1986218
2250,10,397.1601229
2250,11,399.8190727
2250,12,401.4780058
2251,1,402.4516071
2251,2,403.0053076
2251,3,403.3729131
2251,4,403.4569529
2251,5,402.4089291
2251,6,399.54679
2251,7,395.7420144
2251,8,393.3378773
2251,9,394.1250587
2251,10,397.0860883
2251,11,399.7446003
2251,12,401.4033021
2252,1,402.3768238
2252,2,402.9305755
2252,3,403.2983279
2252,4,403.3826149
2252,5,402.3351107
2252,6,399.4737179
2252,7,395.6692253
2252,8,393.2647056
2252,9,394.0514976
2252,10,397.0120656
2252,11,399.6701492
2252,12,401.3286267
2253,1,402.3020639
2253,2,402.8558697
2253,3,403.2237705
2253,4,403.3083046
2253,5,402.261318
2253,6,399.4006674
2253,7,395.5964492
2253,8,393.1915332
2253,9,393.9779202
2253,10,396.9380096
2253,11,399.5956481
2253,12,401.2538864
2254,1,402.2272258
2254,2,402.7810779
2254,3,403.1491245
2254,4,403.2339094
2254,5,402.1874527
2254,6,399.3275657
2254,7,395.5236505
2254,8,393.1183728
2254,9,393.9043958
2254,10,396.8640504
2254,11,399.5212875
2254,12,401.1793279
2255,1,402.1526026
2255,2,402.7065262
2255,3,403.0747309
2255,4,403.1597624
2255,5,402.1138129
2255,6,399.2546446
2255,7,395.450957
2255,8,393.045209
2255,9,393.8307362
2255,10,396.7898072
2255,11,399.4464846
2255,12,401.1041672
2256,1,402.0772214
2256,2,402.6310729
2256,3,402.9993099
2256,4,403.0844871
2256,5,402.0389765
2256,6,399.1804979
2256,7,395.3770493
2256,8,392.9708855
2256,9,393.7560135
2256,10,396.7146299
2256,11,399.3709011
2256,12,401.0283959
2257,1,402.0014067
2257,2,402.5553616
2257,3,402.9237953
2257,4,403.0092623
2257,5,401.9643072
2257,6,399.1065977
2257,7,395.303416
2257,8,392.8968044
2257,9,393.6814518
2257,10,396.639492
2257,11,399.295205
2257,12,400.9523407
2258,1,401.9251264
2258,2,402.4790016
2258,3,402.8474565
2258,4,402.9330555
2258,5,401.8885258
2258,6,399.0314923
2258,7,395.2285252
2258,8,392.8214606
2258,9,393.6056712
2258,10,396.5632195
2258,11,399.2184923
2258,12,400.8754139
2259,1,401.8481386
2259,2,402.4021086
2259,3,402.7707621
2259,4,402.8566647
2259,5,401.8127205
2259,6,398.956503
2259,7,395.1538574
2259,8,392.746405
2259,9,393.5302086
2259,10,396.4872642
2259,11,399.1420716
2259,12,400.7987365
2260,1,401.7713452
2260,2,402.3253475
2260,3,402.6941347
2260,4,402.7802796
2260,5,401.7368693
2260,6,398.8814314
2260,7,395.0790867
2260,8,392.6712451
2260,9,393.4546629
2260,10,396.4112635
2260,11,399.065655
2260,12,400.7221196
2261,1,401.6946703
2261,2,402.2487574
2261,3,402.6177201
2261,4,402.7041326
2261,5,401.6612604
2261,6,398.8065791
2261,7,395.004475
2261,8,392.5961403
2261,9,393.3790311
2261,10,396.3350079
2261,11,398.9887973
2261,12,400.6448694
2262,1,401.617174
2262,2,402.1711708
2262,3,402.5401574
2262,4,402.626719
2262,5,401.5843109
2262,6,398.7303665
2262,7,394.9285437
2262,8,392.5198253
2262,9,393.3023699
2262,10,396.2579603
2262,11,398.9114275
2262,12,400.5674155
2263,1,401.539796
2263,2,402.0940223
2263,3,402.4633353
2263,4,402.5503168
2263,5,401.5085974
2263,6,398.6555532
2263,7,394.8540954
2263,8,392.4449818
2263,9,393.2270741
2263,10,396.1820913
2263,11,398.8349856
2263,12,400.4905915
2264,1,401.4627187
2264,2,402.0168291
2264,3,402.386123
2264,4,402.4731946
2264,5,401.4318667
2264,6,398.5794737
2264,7,394.778193
2264,8,392.3685723
2264,9,393.1501855
2264,10,396.1046776
2264,11,398.75711
2264,12,400.4124965
2265,1,401.3845734
2265,2,401.9387973
2265,3,402.3083166
2265,4,402.3957259
2265,5,401.3550287
2265,6,398.5035054
2265,7,394.7025852
2265,8,392.292593
2265,9,393.0738106
2265,10,396.0278138
2265,11,398.6797803
2265,12,400.3349105
2266,1,401.3068737
2266,2,401.8611279
2266,3,402.2307762
2266,4,402.3184201
2266,5,401.2782511
2266,6,398.4275022
2266,7,394.6268588
2266,8,392.2164287
2266,9,392.9972083
2266,10,395.9507022
2266,11,398.6022013
2266,12,400.2570903
2267,1,401.2289687
2267,2,401.7832914
2267,3,402.1531133
2267,4,402.2410401
2267,5,401.2014483
2267,6,398.3515204
2267,7,394.5511928
2267,8,392.1403532
2267,9,392.9207116
2267,10,395.8737019
2267,11,398.5247306
2267,12,400.1793684
2268,1,401.1511471
2268,2,401.7055193
2268,3,402.0754936
2268,4,402.1636815
2268,5,401.1246466
2268,6,398.2755225
2268,7,394.4754969
2268,8,392.0642381
2268,9,392.8441728
2268,10,395.7966633
2268,11,398.4472302
2268,12,400.101629
2269,1,401.0733225
2269,2,401.627759
2269,3,401.9978995
2269,4,402.0863596
2269,5,401.0478891
2269,6,398.1995706
2269,7,394.3998409
2269,8,391.9881469
2269,9,392.767632
2269,10,395.7195887
2269,11,398.3696554
2269,12,400.0237766
2270,1,400.9953494
2270,2,401.5498207
2270,3,401.9201078
2270,4,402.0088337
2270,5,400.9709381
2270,6,398.1234565
2270,7,394.3240769
2270,8,391.9120284
2270,9,392.6911747
2270,10,395.6427344
2270,11,398.2924558
2270,12,399.9464642
2271,1,400.9180833
2271,2,401.4727496
2271,3,401.8433288
2271,4,401.9324433
2271,5,400.8952146
2271,6,398.0486227
2271,7,394.2495981
2271,8,391.8371436
2271,9,392.6158365
2271,10,395.566825
2271,11,398.2159789
2271,12,399.8696163
2272,1,400.8409992
2272,2,401.3955651
2272,3,401.7661399
2272,4,401.855357
2272,5,400.8185316
2272,6,397.9725999
2272,7,394.1737461
2272,8,391.7607585
2272,9,392.5389394
2272,10,395.489367
2272,11,398.1380242
2272,12,399.7914129
2273,1,400.7627248
2273,2,401.3173891
2273,3,401.688183
2273,4,401.7777423
2273,5,400.7415667
2273,6,397.8965399
2273,7,394.0980908
2273,8,391.684784
2273,9,392.4626383
2273,10,395.4126588
2273,11,398.0609434
2273,12,399.7141798
2274,1,400.685492
2274,2,401.2403024
2274,3,401.6113418
2274,4,401.7012505
2274,5,400.6657151
2274,6,397.8215686
2274,7,394.0234867
2274,8,391.6098128
2274,9,392.3872839
2274,10,395.3368335
2274,11,397.984674
2274,12,399.6376796
2275,1,400.6089064
2275,2,401.1637693
2275,3,401.5349533
2275,4,401.6251031
2275,5,400.590092
2275,6,397.7467025
2275,7,393.9488572
2275,8,391.5346781
2275,9,392.3116208
2275,10,395.2605479
2275,11,397.907792
2275,12,399.5604182
2276,1,400.5314206
2276,2,401.0862121
2276,3,401.4574369
2276,4,401.5477496
2276,5,400.5132154
2276,6,397.6705717
2276,7,393.8729939
2276,8,391.4583877
2276,9,392.2349325
2276,10,395.1834212
2276,11,397.8302964
2276,12,399.4828029
2277,1,400.4538612
2277,2,401.00887
2277,3,401.3804217
2277,4,401.4711689
2277,5,400.4373572
2277,6,397.5956673
2277,7,393.7985159
2277,8,391.3835813
2277,9,392.1597543
2277,10,395.1077524
2277,11,397.7541388
2277,12,399.406352
2278,1,400.3772532
2278,2,400.9322407
2278,3,401.3038694
2278,4,401.3948039
2278,5,400.3614843
2278,6,397.5205488
2278,7,393.7236699
2278,8,391.308313
2278,9,392.0840939
2278,10,395.0316638
2278,11,397.6776953
2278,12,399.3298045
2279,1,400.3007774
2279,2,400.8559955
2279,3,401.2279601
2279,4,401.3193318
2279,5,400.286729
2279,6,397.4467309
2279,7,393.6502512
2279,8,391.2345256
2279,9,392.0098787
2279,10,394.9568834
2279,11,397.6023339
2279,12,399.2540432
2280,1,400.2247422
2280,2,400.7798155
2280,3,401.1517306
2280,4,401.2431644
2280,5,400.2109329
2280,6,397.3715766
2280,7,393.5752704
2280,8,391.1590413
2280,9,391.9339412
2280,10,394.8804811
2280,11,397.525565
2280,12,399.1771798
2281,1,400.1479776
2281,2,400.703323
2281,3,401.0756265
2281,4,401.1675575
2281,5,400.1361063
2281,6,397.2977513
2281,7,393.5019063
2281,8,391.0853659
2281,9,391.8598856
2281,10,394.8058943
2281,11,397.4504146
2281,12,399.101632
2282,1,400.0721458
2282,2,400.6273248
2282,3,400.9995482
2282,4,401.0915033
2282,5,400.0603795
2282,6,397.2226188
2282,7,393.4268996
2282,8,391.0098103
2282,9,391.7838339
2282,10,394.7293405
2282,11,397.373466
2282,12,399.0245699
2283,1,399.9951735
2283,2,400.5506254
2283,3,400.9232482
2283,4,401.0157223
2283,5,399.9854111
2283,6,397.1486949
2283,7,393.3534932
2283,8,390.936163
2283,9,391.7098892
2283,10,394.6549594
2283,11,397.2986237
2283,12,398.949437
2284,1,399.9198657
2284,2,400.4752604
2284,3,400.8479102
2284,4,400.9405113
2284,5,399.9106233
2284,6,397.074588
2284,7,393.2795893
2284,8,390.8617761
2284,9,391.6350569
2284,10,394.5796588
2284,11,397.2229477
2284,12,398.8736531
2285,1,399.8441647
2285,2,400.399813
2285,3,400.7728322
2285,4,400.8659119
2285,5,399.8367862
2285,6,397.0017361
2285,7,393.2071894
2285,8,390.7890653
2285,9,391.5619728
2285,10,394.5060572
2285,11,397.1487964
2285,12,398.7991157
2286,1,399.7693522
2286,2,400.3248404
2286,3,400.697783
2286,4,400.7908871
2286,5,399.7620847
2286,6,396.9276201
2286,7,393.13319
2286,8,390.7145076
2286,9,391.4869057
2286,10,394.4304713
2286,11,397.0728018
2286,12,398.7229968
2287,1,399.6933164
2287,2,400.2490741
2287,3,400.6224167
2287,4,400.7160446
2287,5,399.6880626
2287,6,396.8546537
2287,7,393.0607601
2287,8,390.6418651
2287,9,391.4139992
2287,10,394.3571671
2287,11,396.9990731
2287,12,398.6490081
2288,1,399.619176
2288,2,400.1748907
2288,3,400.5482643
2288,4,400.6420109
2288,5,399.6144293
2288,6,396.7816623
2288,7,392.9879196
2288,8,390.5684758
2288,9,391.3400793
2288,10,394.2826733
2288,11,396.9240822
2288,12,398.573777
2289,1,399.5438909
2289,2,400.0997226
2289,3,400.4733349
2289,4,400.5674408
2289,5,399.5405177
2289,6,396.7086534
2289,7,392.9153113
2289,8,390.4955432
2289,9,391.2667987
2289,10,394.2089449
2289,11,396.8499154
2289,12,398.4993668
2290,1,399.4693708
2290,2,400.0252208
2290,3,400.3989395
2290,4,400.4932487
2290,5,399.4668132
2290,6,396.6356752
2290,7,392.842563
2290,8,390.4223148
2290,9,391.1930902
2290,10,394.1346897
2290,11,396.7751634
2290,12,398.4243515
2291,1,399.3942609
2291,2,399.9501755
2291,3,400.3240741
2291,4,400.418683
2291,5,399.3928502
2291,6,396.5625688
2291,7,392.7698289
2291,8,390.3492518
2291,9,391.1197017
2291,10,394.0609086
2291,11,396.7010352
2291,12,398.3501019
2292,1,399.3200464
2292,2,399.8761394
2292,3,400.250312
2292,4,400.3452909
2292,5,399.3201034
2292,6,396.4906892
2292,7,392.6982977
2292,8,390.2773296
2292,9,391.0473486
2292,10,393.9880104
2292,11,396.6275873
2292,12,398.2762859
2293,1,399.2459886
2293,2,399.8019653
2293,3,400.1761129
2293,4,400.2711718
2293,5,399.246361
2293,6,396.4175804
2293,7,392.625353
2293,8,390.2038727
2293,9,390.9734144
2293,10,393.9135729
2293,11,396.5527413
2293,12,398.2013063
2294,1,399.1710757
2294,2,399.7272999
2294,3,400.1018218
2294,4,400.1973761
2294,5,399.1733539
2294,6,396.3455958
2294,7,392.5538801
2294,8,390.1321748
2294,9,390.9014456
2294,10,393.8412068
2294,11,396.479954
2294,12,398.1282564
2295,1,399.0978681
2295,2,399.6540411
2295,3,400.0285865
2295,4,400.1242547
2295,5,399.1006305
2295,6,396.2735168
2295,7,392.4819704
2295,8,390.0597553
2295,9,390.8285484
2295,10,393.7678052
2295,11,396.4061449
2295,12,398.0543189
2296,1,399.0240055
2296,2,399.5804349
2296,3,399.9553625
2296,4,400.0515309
2296,5,399.0286941
2296,6,396.202594
2296,7,392.4115434
2296,8,389.9890791
2296,9,390.7575639
2296,10,393.6963714
2296,11,396.3342202
2296,12,397.9820408
2297,1,398.951461
2297,2,399.5077173
2297,3,399.8825371
2297,4,399.9786832
2297,5,398.9561066
2297,6,396.1305158
2297,7,392.3395091
2297,8,389.9164241
2297,9,390.6843363
2297,10,393.6225653
2297,11,396.2599568
2297,12,397.9076282
2298,1,398.8771303
2298,2,399.433675
2298,3,399.8089312
2298,4,399.9056508
2298,5,398.8839509
2298,6,396.0594759
2298,7,392.26908
2298,8,389.8458714
2298,9,390.6136064
2298,10,393.5515196
2298,11,396.188553
2298,12,397.8359962
2299,1,398.8053468
2299,2,399.3618208
2299,3,399.7370579
2299,4,399.8338281
2299,5,398.812443
2299,6,395.9885122
2299,7,392.1981759
2299,8,389.7743421
2299,9,390.5414757
2299,10,393.4787555
2299,11,396.1152487
2299,12,397.762434
2300,1,398.7319741
2300,2,399.2885576
2300,3,399.6640349
2300,4,399.761174
2300,5,398.7404594
2300,6,395.917445
2300,7,392.1275375
2300,8,389.7034245
2300,9,390.4702567
2300,10,393.4071367
2300,11,396.0432352
2300,12,397.6902053
2301,1,398.6594117
2301,2,399.2160444
2301,3,399.591651
2301,4,399.6890066
2301,5,398.6687802
2301,6,395.8464818
2301,7,392.0567973
2301,8,389.6322056
2301,9,390.3985539
2301,10,393.3348797
2301,11,395.9704694
2301,12,397.6171593
2302,1,398.586255
2302,2,399.1429413
2302,3,399.5187264
2302,4,399.6163888
2302,5,398.5967743
2302,6,395.7753413
2302,7,391.9860494
2302,8,389.5611618
2302,9,390.3272136
2302,10,393.2631703
2302,11,395.8984258
2302,12,397.5449928
2303,1,398.5141101
2303,2,399.0709504
2303,3,399.4469762
2303,4,399.5449705
2303,5,398.52596
2303,6,395.705356
2303,7,391.9163971
2303,8,389.4911356
2303,9,390.2567972
2303,10,393.19228
2303,11,395.8270894
2303,12,397.4734182
2304,1,398.442443
2304,2,398.9993284
2304,3,399.3754954
2304,4,399.4737314
2304,5,398.4552417
2304,6,395.6353889
2304,7,391.8466897
2304,8,389.420984
2304,9,390.1861854
2304,10,393.1211225
2304,11,395.7554105
2304,12,397.4014198
2305,1,398.3702634
2305,2,398.9270954
2305,3,399.3032941
2305,4,399.4016547
2305,5,398.3835682
2305,6,395.5643559
2305,7,391.7758221
2305,8,389.3496019
2305,9,390.1143031
2305,10,393.0486924
2305,11,395.6825021
2305,12,397.3282876
2306,1,398.2971054
2306,2,398.8541076
2306,3,399.2306364
2306,4,399.3294886
2306,5,398.3122212
2306,6,395.4940948
2306,7,391.7061822
2306,8,389.2798947
2306,9,390.0445129
2306,10,392.9787223
2306,11,395.6123521
2306,12,397.2581226
2307,1,398.2270145
2307,2,398.7841573
2307,3,399.1608383
2307,4,399.2598584
2307,5,398.2429675
2307,6,395.4253943
2307,7,391.6375107
2307,8,389.2105332
2307,9,389.974443
2307,10,392.907873
2307,11,395.5407782
2307,12,397.1860723
2308,1,398.1546886
2308,2,398.711764
2308,3,399.0885587
2308,4,399.1878831
2308,5,398.1716522
2308,6,395.3550327
2308,7,391.5676662
2308,8,389.1405446
2308,9,389.9043184
2308,10,392.8375379
2308,11,395.4702533
2308,12,397.1155411
2309,1,398.0842578
2309,2,398.6415163
2309,3,399.0185205
2309,4,399.118079
2309,5,398.1022954
2309,6,395.2863017
2309,7,391.499038
2309,8,389.0712994
2309,9,389.8344315
2309,10,392.7669293
2309,11,395.3989655
2309,12,397.0438063
2310,1,398.0122584
2310,2,398.5694385
2310,3,398.9465214
2310,4,399.0463274
2310,5,398.0311302
2310,6,395.2160045
2310,7,391.4291678
2310,8,389.0011958
2310,9,389.7641057
2310,10,392.6963148
2310,11,395.3280955
2310,12,396.9728807
2311,1,397.941405
2311,2,398.4987664
2311,3,398.876088
2311,4,398.9761882
2311,5,397.9615233
2311,6,395.1471286
2311,7,391.3605176
2311,8,388.9320652
2311,9,389.6944763
2311,10,392.6261086
2311,11,395.2573514
2311,12,396.9018221
2312,1,397.8702008
2312,2,398.4275844
2312,3,398.8050621
2312,4,398.9054627
2312,5,397.8914154
2312,6,395.0779016
2312,7,391.2917178
2312,8,388.8630235
2312,9,389.6251959
2312,10,392.5565184
2312,11,395.1874826
2312,12,396.8318754
2313,1,397.800308
2313,2,398.357862
2313,3,398.7355778
2313,4,398.8362835
2313,5,397.8227863
2313,6,395.0100242
2313,7,391.2240883
2313,8,388.794934
2313,9,389.5566197
2313,10,392.4873654
2313,11,395.1177754
2313,12,396.7618162
2314,1,397.7300408
2314,2,398.2875259
2314,3,398.6652739
2314,4,398.7661213
2314,5,397.7530529
2314,6,394.940961
2314,7,391.1552295
2314,8,388.7256066
2314,9,389.4868287
2314,10,392.4170491
2314,11,395.0469816
2314,12,396.6907695
2315,1,397.6589047
2315,2,398.2164558
2315,3,398.5943847
2315,4,398.6955332
2315,5,397.683061
2315,6,394.8718108
2315,7,391.0864575
2315,8,388.6565394
2315,9,389.4174655
2315,10,392.3473196
2315,11,394.9769215
2315,12,396.6205871
2316,1,397.5887439
2316,2,398.1464495
2316,3,398.5246217
2316,4,398.6261046
2316,5,397.6142327
2316,6,394.8038025
2316,7,391.0187837
2316,8,388.5885081
2316,9,389.3490595
2316,10,392.278455
2316,11,394.9076234
2316,12,396.551056
2317,1,397.5191189
2317,2,398.0768618
2317,3,398.4551612
2317,4,398.5568666
2317,5,397.5454891
2317,6,394.7357801
2317,7,390.9510069
2317,8,388.5202966
2317,9,389.2804078
2317,10,392.2092929
2317,11,394.8379905
2317,12,396.4811685
2318,1,397.4491335
2318,2,398.0069282
2318,3,398.3853899
2318,4,398.4873743
2318,5,397.4765672
2318,6,394.66767
2318,7,390.8832431
2318,8,388.4522035
2318,9,389.2119781
2318,10,392.1404488
2318,11,394.7687585
2318,12,396.4117458
2319,1,397.379652
2319,2,397.9375076
2319,3,398.3161047
2319,4,398.4183002
2319,5,397.4079545
2319,6,394.5997283
2319,7,390.8154864
2319,8,388.3839461
2319,9,389.1432117
2319,10,392.0711046
2319,11,394.6988819
2319,12,396.3415627
2320,1,397.3093332
2320,2,397.8672218
2320,3,398.2459858
2320,4,398.3484927
2320,5,397.3387798
2320,6,394.5314534
2320,7,390.7476687
2320,8,388.3159285
2320,9,389.0749981
2320,10,392.0026236
2320,11,394.6301609
2320,12,396.2727942
2321,1,397.2406394
2321,2,397.7987077
2321,3,398.1777061
2321,4,398.2804985
2321,5,397.2712913
2321,6,394.4646516
2321,7,390.6810434
2321,8,388.2487729
2321,9,389.0072827
2321,10,391.9342611
2321,11,394.5611801
2321,12,396.2034059
2322,1,397.1710021
2322,2,397.7289799
2322,3,398.108014
2322,4,398.2109813
2322,5,397.2022684
2322,6,394.3963921
2322,7,390.6131127
2322,8,388.1805256
2322,9,388.9387355
2322,10,391.8653588
2322,11,394.4919693
2322,12,396.134101
2323,1,397.1017505
2323,2,397.6599153
2323,3,398.0392234
2323,4,398.1425507
2323,5,397.1344531
2323,6,394.3294015
2323,7,390.5464602
2323,8,388.1135216
2323,9,388.8713584
2323,10,391.7975224
2323,11,394.423696
2323,12,396.0655878
2324,1,397.0331348
2324,2,397.5913278
2324,3,397.9707552
2324,4,398.0742992
2324,5,397.0666905
2324,6,394.2623551
2324,7,390.4796619
2324,8,388.0463002
2324,9,388.8037095
2324,10,391.7293766
2324,11,394.3550919
2324,12,395.996738
2325,1,396.9641922
2325,2,397.5224379
2325,3,397.9020236
2325,4,398.0058374
2325,5,396.9987842
2325,6,394.1952418
2325,7,390.4128811
2325,8,387.979184
2325,9,388.7362513
2325,10,391.6615008
2325,11,394.2868264
2325,12,395.92828
2326,1,396.8956748
2326,2,397.4539829
2326,3,397.8337088
2326,4,397.937742
2326,5,396.9311575
2326,6,394.1282899
2326,7,390.3461217
2326,8,387.9119374
2326,9,388.6685072
2326,10,391.5931892
2326,11,394.2179899
2326,12,395.8591397
2327,1,396.8263968
2327,2,397.3847314
2327,3,397.764613
2327,4,397.8689419
2327,5,396.8629714
2327,6,394.0609875
2327,7,390.2792702
2327,8,387.8448911
2327,9,388.6012735
2327,10,391.5257001
2327,11,394.1502745
2327,12,395.7913895
2328,1,396.7587331
2328,2,397.3172578
2328,3,397.697383
2328,4,397.8020039
2328,5,396.7965372
2328,6,393.9952238
2328,7,390.2136622
2328,8,387.7787319
2328,9,388.5345288
2328,10,391.4582809
2328,11,394.0822092
2328,12,395.7228893
2329,1,396.6899595
2329,2,397.2483754
2329,3,397.6285264
2329,4,397.7333236
2329,5,396.7283665
2329,6,393.9278518
2329,7,390.1466766
2329,8,387.7115066
2329,9,388.4670873
2329,10,391.39057
2329,11,394.0142709
2329,12,395.6549259
2330,1,396.6221019
2330,2,397.1807352
2330,3,397.5611637
2330,4,397.6662918
2330,5,396.6618803
2330,6,393.8620767
2330,7,390.081097
2330,8,387.6454144
2330,9,388.4004439
2330,10,391.3232815
2330,11,393.9463595
2330,12,395.5865948
2331,1,396.5535039
2331,2,397.1120253
2331,3,397.4924659
2331,4,397.5977451
2331,5,396.5938051
2331,6,393.7947523
2331,7,390.0141067
2331,8,387.5781312
2331,9,388.3328913
2331,10,391.2554094
2331,11,393.8782154
2331,12,395.5183892
2332,1,396.4853786
2332,2,397.0441058
2332,3,397.4248292
2332,4,397.5304643
2332,5,396.5271168
2332,6,393.7288429
2332,7,389.9484794
2332,8,387.5120936
2332,9,388.2664155
2332,10,391.1884085
2332,11,393.8107147
2332,12,395.4505914
2333,1,396.4174323
2333,2,396.9761585
2333,3,397.3569938
2333,4,397.4628653
2333,5,396.4600561
2333,6,393.6625809
2333,7,389.8825852
2333,8,387.4459282
2333,9,388.1999907
2333,10,391.1216647
2333,11,393.7436917
2333,12,395.3834934
2334,1,396.3503968
2334,2,396.909309
2334,3,397.2904073
2334,4,397.3966169
2334,5,396.3943859
2334,6,393.5976787
2334,7,389.8179565
2334,8,387.3808808
2334,9,388.1344921
2334,10,391.0556208
2334,11,393.6771177
2334,12,395.3165783
2335,1,396.2832732
2335,2,396.8421052
2335,3,397.2232149
2335,4,397.3295357
2335,5,396.3276902
2335,6,393.5316008
2335,7,389.7520453
2335,8,387.314486
2335,9,388.0676202
