projectid;simulationid;vColumn;vRow;vLocationID;vNUTS_ID;vNUTS_NAME;vSTATE_NAME;start_date;end_date;vIDPL;vYear
971;C357R228;357;228;6474;DE934;Lüchow-Dannenberg;Niedersachsen;2020-01-01;2020-12-31;121;2020
972;C365R217;365;217;6475;DE934;Lüchow-Dannenberg;Niedersachsen;2020-01-01;2020-12-31;96;2020
973;C275R111;275;111;6476;DEF0B;Rendsburg-Eckernförde;Schleswig-Holstein;2020-01-01;2020-12-31;123;2020
974;C352R697;352;697;6477;DE27D;Donau-Ries;Bayern;2020-01-01;2020-12-31;124;2020
975;C173R626;173;626;6478;DEB3I;Rhein-Pfalz-Kreis;Rheinland-Pfalz;2020-01-01;2020-12-31;106;2020
976;C61R483;61;483;6479;DEA28;Euskirchen;Nordrhein-Westfalen;2020-01-01;2020-12-31;106;2020
977;C481R405;481;405;6480;DED52;Leipzig;Sachsen;2020-01-01;2020-12-31;120;2020
978;C519R420;519;420;6481;DED2E;Meißen;Sachsen;2020-01-01;2020-12-31;126;2020
979;C162R663;162;663;6482;DEB3E;Germersheim;Rheinland-Pfalz;2020-01-01;2020-12-31;114;2020
980;C170R386;170;386;6483;DEA5B;Soest;Nordrhein-Westfalen;2020-01-01;2020-12-31;108;2020
981;C404R559;404;559;6484;DE246;Bayreuth, Landkreis;Bayern;2020-01-01;2020-12-31;107;2020
982;C158R261;158;261;6485;DE94F;Vechta;Niedersachsen;2020-01-01;2020-12-31;116;2020
983;C10R468;10;468;6486;DEA2D;Städteregion Aachen;Nordrhein-Westfalen;2020-01-01;2020-12-31;120;2020
984;C479R696;479;696;6487;DE22B;Straubing-Bogen;Bayern;2020-01-01;2020-12-31;106;2020
985;C408R750;408;750;6488;DE217;Dachau;Bayern;2020-01-01;2020-12-31;122;2020
986;C467R674;467;674;6489;DE238;Regensburg, Landkreis;Bayern;2020-01-01;2020-12-31;104;2020
987;C423R752;423;752;6490;DE21A;Erding;Bayern;2020-01-01;2020-12-31;122;2020
988;C54R481;54;481;6491;DEA28;Euskirchen;Nordrhein-Westfalen;2020-01-01;2020-12-31;99;2020
989;C380R353;380;353;6492;DEE09;Harz;Sachsen-Anhalt;2020-01-01;2020-12-31;132;2020
990;C474R683;474;683;6493;DE22B;Straubing-Bogen;Bayern;2020-01-01;2020-12-31;104;2020
991;C144R392;144;392;6494;DEA5B;Soest;Nordrhein-Westfalen;2020-01-01;2020-12-31;108;2020
992;C536R415;536;415;6495;DED2E;Meißen;Sachsen;2020-01-01;2020-12-31;134;2020
993;C380R338;380;338;6496;DEE07;Börde;Sachsen-Anhalt;2020-01-01;2020-12-31;118;2020
994;C208R344;208;344;6497;DEA45;Lippe;Nordrhein-Westfalen;2020-01-01;2020-12-31;112;2020
995;C392R444;392;444;6498;DEG0G;Weimarer Land;Thüringen;2020-01-01;2020-12-31;122;2020
996;C440R108;440;108;6499;DE80K;Landkreis Rostock;Mecklenburg-Vorpommern;2020-01-01;2020-12-31;122;2020
997;C147R339;147;339;6500;DEA38;Warendorf;Nordrhein-Westfalen;2020-01-01;2020-12-31;110;2020
998;C431R762;431;762;6501;DE218;Ebersberg;Bayern;2020-01-01;2020-12-31;113;2020
999;C179R627;179;627;6502;DEB3I;Rhein-Pfalz-Kreis;Rheinland-Pfalz;2020-01-01;2020-12-31;106;2020
1000;C232R467;232;467;6503;DE735;Schwalm-Eder-Kreis;Hessen;2020-01-01;2020-12-31;116;2020
1001;C390R112;390;112;6504;DE80K;Landkreis Rostock;Mecklenburg-Vorpommern;2020-01-01;2020-12-31;105;2020
1002;C174R586;174;586;6505;DEB3B;Alzey-Worms;Rheinland-Pfalz;2020-01-01;2020-12-31;111;2020
1003;C165R630;165;630;6506;DEB3C;Bad Dürkheim;Rheinland-Pfalz;2020-01-01;2020-12-31;105;2020
1004;C155R525;155;525;6507;DE723;Limburg-Weilburg;Hessen;2020-01-01;2020-12-31;117;2020
1005;C119R284;119;284;6508;DE949;Emsland;Niedersachsen;2020-01-01;2020-12-31;110;2020
1006;C514R116;514;116;6509;DE80N;Vorpommern-Greifswald;Mecklenburg-Vorpommern;2020-01-01;2020-12-31;116;2020
1007;C96R236;96;236;6510;DE949;Emsland;Niedersachsen;2020-01-01;2020-12-31;111;2020
1008;C149R575;149;575;6511;DEB3J;Mainz-Bingen;Rheinland-Pfalz;2020-01-01;2020-12-31;118;2020
1009;C390R759;390;759;6512;DE21C;Fürstenfeldbruck;Bayern;2020-01-01;2020-12-31;103;2020
1010;C315R588;315;588;6513;DE268;Kitzingen;Bayern;2020-01-01;2020-12-31;109;2020
1011;C187R327;187;327;6514;DEA43;Herford;Nordrhein-Westfalen;2020-01-01;2020-12-31;122;2020
1012;C112R374;112;374;6515;DEA5C;Unna;Nordrhein-Westfalen;2020-01-01;2020-12-31;120;2020
1013;C279R115;279;115;6516;DEF0D;Segeberg;Schleswig-Holstein;2020-01-01;2020-12-31;107;2020
1014;C107R389;107;389;6517;DEA52;Dortmund, Kreisfreie Stadt;Nordrhein-Westfalen;2020-01-01;2020-12-31;102;2020
1015;C447R426;447;426;6518;DED52;Leipzig;Sachsen;2020-01-01;2020-12-31;117;2020
1016;C92R357;92;357;6519;DEA35;Coesfeld;Nordrhein-Westfalen;2020-01-01;2020-12-31;119;2020
1017;C501R343;501;343;6520;DE40H;Teltow-Fläming;Brandenburg;2020-01-01;2020-12-31;114;2020
1018;C168R646;168;646;6521;DEB3E;Germersheim;Rheinland-Pfalz;2020-01-01;2020-12-31;106;2020
1019;C466R468;466;468;6522;DED45;Zwickau;Sachsen;2020-01-01;2020-12-31;120;2020
1020;C113R270;113;270;6523;DE949;Emsland;Niedersachsen;2020-01-01;2020-12-31;108;2020
1021;C522R117;522;117;6524;DE80N;Vorpommern-Greifswald;Mecklenburg-Vorpommern;2020-01-01;2020-12-31;128;2020
1022;C537R417;537;417;6525;DED2E;Meißen;Sachsen;2020-01-01;2020-12-31;117;2020
1023;C492R762;492;762;6526;DE214;Altötting;Bayern;2020-01-01;2020-12-31;111;2020
1024;C23R461;23;461;6527;DEA2D;Städteregion Aachen;Nordrhein-Westfalen;2020-01-01;2020-12-31;112;2020
1025;C397R675;397;675;6528;DE219;Eichstätt;Bayern;2020-01-01;2020-12-31;117;2020
1026;C400R99;400;99;6529;DE80K;Landkreis Rostock;Mecklenburg-Vorpommern;2020-01-01;2020-12-31;120;2020
1027;C357R353;357;353;6530;DEE09;Harz;Sachsen-Anhalt;2020-01-01;2020-12-31;134;2020
1028;C415R122;415;122;6531;DE80K;Landkreis Rostock;Mecklenburg-Vorpommern;2020-01-01;2020-12-31;117;2020
1029;C85R380;85;380;6532;DEA36;Recklinghausen;Nordrhein-Westfalen;2020-01-01;2020-12-31;117;2020
1030;C419R757;419;757;6534;DE21H;München, Landkreis;Bayern;2020-01-01;2020-12-31;109;2020
1031;C359R771;359;771;6535;DE21E;Landsberg am Lech;Bayern;2020-01-01;2020-12-31;117;2020
1032;C255R683;255;683;8032;DE116;Rems-Murr-Kreis;Baden-Württemberg;2021-01-01;2021-12-31;117;2021
1033;C363R635;363;635;8033;DE25B;Roth;Bayern;2021-01-01;2021-12-31;118;2021
1034;C169R626;169;626;8034;DEB3I;Rhein-Pfalz-Kreis;Rheinland-Pfalz;2021-01-01;2021-12-31;97;2021
1035;C280R596;280;596;8035;DE26C;Würzburg, Landkreis;Bayern;2021-01-01;2021-12-31;111;2021
1036;C348R761;348;761;8036;DE276;Augsburg, Landkreis;Bayern;2021-01-01;2021-12-31;111;2021
1037;C404R106;404;106;8037;DE80K;Landkreis Rostock;Mecklenburg-Vorpommern;2021-01-01;2021-12-31;120;2021
1038;C197R754;197;754;8038;DE143;Zollernalbkreis;Baden-Württemberg;2021-01-01;2021-12-31;108;2021
1039;C317R238;317;238;8039;DE93A;Uelzen;Niedersachsen;2021-01-01;2021-12-31;108;2021
1040;C272R741;272;741;8040;DE145;Alb-Donau-Kreis;Baden-Württemberg;2021-01-01;2021-12-31;122;2021
1041;C105R273;105;273;8041;DE949;Emsland;Niedersachsen;2021-01-01;2021-12-31;116;2021
1042;C197R543;197;543;8042;DE712;Frankfurt am Main, Kreisfreie Stadt;Hessen;2021-01-01;2021-12-31;106;2021
1043;C67R327;67;327;8043;DEA34;Borken;Nordrhein-Westfalen;2021-01-01;2021-12-31;112;2021
1044;C144R229;144;229;8044;DE948;Cloppenburg;Niedersachsen;2021-01-01;2021-12-31;114;2021
1045;C373R143;373;143;8045;DE80M;Nordwestmecklenburg;Mecklenburg-Vorpommern;2021-01-01;2021-12-31;119;2021
1046;C321R270;321;270;8046;DE914;Gifhorn;Niedersachsen;2021-01-01;2021-12-31;110;2021
1047;C176R639;176;639;8047;DEB3I;Rhein-Pfalz-Kreis;Rheinland-Pfalz;2021-01-01;2021-12-31;107;2021
1048;C99R277;99;277;8049;DE949;Emsland;Niedersachsen;2021-01-01;2021-12-31;102;2021
1049;C485R343;485;343;8050;DEE0E;Wittenberg;Sachsen-Anhalt;2021-01-01;2021-12-31;114;2021
1050;C451R175;451;175;8051;DE80J;Mecklenburgische Seenplatte;Mecklenburg-Vorpommern;2021-01-01;2021-12-31;129;2021
1051;C216R560;216;560;8052;DE71C;Offenbach, Landkreis;Hessen;2021-01-01;2021-12-31;98;2021
1052;C518R419;518;419;8053;DED2E;Meißen;Sachsen;2021-01-01;2021-12-31;120;2021
1053;C114R799;114;799;8054;DE132;Breisgau-Hochschwarzwald;Baden-Württemberg;2021-01-01;2021-12-31;109;2021
1054;C174R592;174;592;8055;DEB3B;Alzey-Worms;Rheinland-Pfalz;2021-01-01;2021-12-31;109;2021
1055;C359R772;359;772;8056;DE21E;Landsberg am Lech;Bayern;2021-01-01;2021-12-31;117;2021
1056;C111R181;111;181;8057;DE947;Aurich;Niedersachsen;2021-01-01;2021-12-31;109;2021
1057;C355R644;355;644;8058;DE256;Ansbach, Landkreis;Bayern;2021-01-01;2021-12-31;117;2021
1058;C374R771;374;771;8059;DE21C;Fürstenfeldbruck;Bayern;2021-01-01;2021-12-31;116;2021
1059;C517R122;517;122;8060;DE80N;Vorpommern-Greifswald;Mecklenburg-Vorpommern;2021-01-01;2021-12-31;128;2021
1060;C412R367;412;367;8061;DEE0C;Salzlandkreis;Sachsen-Anhalt;2021-01-01;2021-12-31;112;2021
1061;C51R470;51;470;8062;DEA26;Düren;Nordrhein-Westfalen;2021-01-01;2021-12-31;110;2021
1062;C415R690;415;690;8063;DE219;Eichstätt;Bayern;2021-01-01;2021-12-31;114;2021
1063;C206R249;206;249;8064;DE922;Diepholz;Niedersachsen;2021-01-01;2021-12-31;120;2021
1064;C131R227;131;227;8065;DE949;Emsland;Niedersachsen;2021-01-01;2021-12-31;117;2021
1065;C20R463;20;463;8066;DEA2D;Städteregion Aachen;Nordrhein-Westfalen;2021-01-01;2021-12-31;112;2021
1066;C368R338;368;338;8067;DEE07;Börde;Sachsen-Anhalt;2021-01-01;2021-12-31;117;2021
1067;C178R634;178;634;8068;DEB38;Speyer, Kreisfreie Stadt;Rheinland-Pfalz;2021-01-01;2021-12-31;106;2021
1068;C187R262;187;262;8069;DE922;Diepholz;Niedersachsen;2021-01-01;2021-12-31;96;2021
1069;C406R692;406;692;8070;DE219;Eichstätt;Bayern;2021-01-01;2021-12-31;108;2021
1070;C468R674;468;674;8071;DE238;Regensburg, Landkreis;Bayern;2021-01-01;2021-12-31;104;2021
1071;C25R367;25;367;8072;DEA1B;Kleve;Nordrhein-Westfalen;2021-01-01;2021-12-31;94;2021
1072;C71R483;71;483;8073;DEA2C;Rhein-Sieg-Kreis;Nordrhein-Westfalen;2021-01-01;2021-12-31;114;2021
1073;C331R726;331;726;8074;DE277;Dillingen a.d. Donau;Bayern;2021-01-01;2021-12-31;116;2021
1074;C572R358;572;358;8075;DE40B;Oberspreewald-Lausitz;Brandenburg;2021-01-01;2021-12-31;116;2021
1075;C282R736;282;736;8076;DE145;Alb-Donau-Kreis;Baden-Württemberg;2021-01-01;2021-12-31;115;2021
1076;C365R772;365;772;8077;DE21E;Landsberg am Lech;Bayern;2021-01-01;2021-12-31;105;2021
1077;C387R718;387;718;8078;DE21I;Neuburg-Schrobenhausen;Bayern;2021-01-01;2021-12-31;105;2021
1078;C413R340;413;340;8079;DEE0C;Salzlandkreis;Sachsen-Anhalt;2021-01-01;2021-12-31;107;2021
1079;C451R631;451;631;8080;DE239;Schwandorf;Bayern;2021-01-01;2021-12-31;117;2021
1080;C52R473;52;473;8081;DEA26;Düren;Nordrhein-Westfalen;2021-01-01;2021-12-31;110;2021
1081;C224R72;224;72;8082;DEF07;Nordfriesland;Schleswig-Holstein;2021-01-01;2021-12-31;122;2021
1082;C189R531;189;531;8083;DE718;Hochtaunuskreis;Hessen;2021-01-01;2021-12-31;123;2021
1083;C116R797;116;797;8084;DE132;Breisgau-Hochschwarzwald;Baden-Württemberg;2021-01-01;2021-12-31;109;2021
1084;C424R756;424;756;8085;DE21H;München, Landkreis;Bayern;2021-01-01;2021-12-31;122;2021
1085;C405R105;405;105;8086;DE80K;Landkreis Rostock;Mecklenburg-Vorpommern;2021-01-01;2021-12-31;120;2021
1086;C411R207;411;207;8087;DE40F;Prignitz;Brandenburg;2021-01-01;2021-12-31;119;2021
1087;C412R751;412;751;8088;DE21B;Freising;Bayern;2021-01-01;2021-12-31;109;2021
1088;C375R725;375;725;8089;DE275;Aichach-Friedberg;Bayern;2021-01-01;2021-12-31;107;2021
1089;C65R454;65;454;8090;DEA27;Rhein-Erft-Kreis;Nordrhein-Westfalen;2021-01-01;2021-12-31;98;2021
1090;C55R446;55;446;8091;DEA1D;Rhein-Kreis Neuss;Nordrhein-Westfalen;2021-01-01;2021-12-31;120;2021
1091;C397R757;397;757;8092;DE21C;Fürstenfeldbruck;Bayern;2021-01-01;2021-12-31;122;2021
1092;C388R761;388;761;8093;DE21C;Fürstenfeldbruck;Bayern;2021-01-01;2021-12-31;110;2021
1093;C100R227;100;227;8094;DE949;Emsland;Niedersachsen;2021-01-01;2021-12-31;99;2021
1094;C466R88;466;88;8095;DE80L;Vorpommern-Rügen;Mecklenburg-Vorpommern;2021-01-01;2021-12-31;117;2021
1095;C306R225;306;225;8096;DE93A;Uelzen;Niedersachsen;2021-01-01;2021-12-31;114;2021
1096;C379R714;379;714;8097;DE21I;Neuburg-Schrobenhausen;Bayern;2021-01-01;2021-12-31;108;2021
1097;C264R225;264;225;8098;DE938;Heidekreis;Niedersachsen;2021-01-01;2021-12-31;118;2021
1098;C428R767;428;767;8099;DE218;Ebersberg;Bayern;2021-01-01;2021-12-31;111;2021
1099;C359R772;359;772;8100;DE21E;Landsberg am Lech;Bayern;2021-01-01;2021-12-31;117;2021
1100;C356R227;356;227;8101;DE934;Lüchow-Dannenberg;Niedersachsen;2021-01-01;2021-12-31;116;2021
1101;C119R286;119;286;8102;DE949;Emsland;Niedersachsen;2021-01-01;2021-12-31;110;2021
1102;C434R106;434;106;8103;DE80K;Landkreis Rostock;Mecklenburg-Vorpommern;2021-01-01;2021-12-31;122;2021
1103;C20R371;20;371;8104;DEA1B;Kleve;Nordrhein-Westfalen;2021-01-01;2021-12-31;94;2021
1104;C398R413;398;413;8105;DEE0B;Saalekreis;Sachsen-Anhalt;2021-01-01;2021-12-31;116;2021
1105;C157R606;157;606;8106;DEB3C;Bad Dürkheim;Rheinland-Pfalz;2021-01-01;2021-12-31;109;2021
1106;C313R522;313;522;8107;DE266;Rhön-Grabfeld;Bayern;2021-01-01;2021-12-31;111;2021
1107;C411R704;411;704;8108;DE21J;Pfaffenhofen a. d. Ilm;Bayern;2021-01-01;2021-12-31;115;2021
1108;C183R593;183;593;8109;DE717;Groß-Gerau;Hessen;2021-01-01;2021-12-31;111;2021
1109;C175R601;175;601;8110;DE715;Bergstraße;Hessen;2021-01-01;2021-12-31;103;2021
1110;C331R248;331;248;8111;DE93A;Uelzen;Niedersachsen;2021-01-01;2021-12-31;110;2021
1111;C361R638;361;638;8112;DE25B;Roth;Bayern;2021-01-01;2021-12-31;120;2021
1112;C77R280;77;280;8113;DE94B;Grafschaft Bentheim;Niedersachsen;2021-01-01;2021-12-31;115;2021
1113;C484R125;484;125;8114;DE80J;Mecklenburgische Seenplatte;Mecklenburg-Vorpommern;2021-01-01;2021-12-31;128;2021
1114;C95R278;95;278;8115;DE94B;Grafschaft Bentheim;Niedersachsen;2021-01-01;2021-12-31;105;2021
1115;C211R242;211;242;8116;DE922;Diepholz;Niedersachsen;2021-01-01;2021-12-31;105;2021
1116;C407R756;407;756;8117;DE212;München, Kreisfreie Stadt;Bayern;2021-01-01;2021-12-31;122;2021
1117;C293R596;293;596;8118;DE26C;Würzburg, Landkreis;Bayern;2021-01-01;2021-12-31;106;2021
1118;C165R384;165;384;8119;DEA5B;Soest;Nordrhein-Westfalen;2021-01-01;2021-12-31;118;2021
1119;C169R590;169;590;8120;DEB3B;Alzey-Worms;Rheinland-Pfalz;2021-01-01;2021-12-31;109;2021
1120;C297R295;297;295;8121;DE929;Region Hannover;Niedersachsen;2021-01-01;2021-12-31;97;2021
1121;C429R771;429;771;8122;DE218;Ebersberg;Bayern;2021-01-01;2021-12-31;111;2021
1122;C320R266;320;266;8124;DE914;Gifhorn;Niedersachsen;2021-01-01;2021-12-31;110;2021
1123;C394R722;394;722;8125;DE21J;Pfaffenhofen a. d. Ilm;Bayern;2021-01-01;2021-12-31;107;2021
1124;C227R777;227;777;8126;DE149;Sigmaringen;Baden-Württemberg;2021-01-01;2021-12-31;124;2021
1125;C444R189;444;189;8127;DE80J;Mecklenburgische Seenplatte;Mecklenburg-Vorpommern;2021-01-01;2021-12-31;118;2021
1126;C382R349;382;349;8128;DEE0C;Salzlandkreis;Sachsen-Anhalt;2021-01-01;2021-12-31;115;2021
1127;C344R222;344;222;8129;DE934;Lüchow-Dannenberg;Niedersachsen;2021-01-01;2021-12-31;114;2021
1128;C239R32;239;32;8130;DEF0C;Schleswig-Flensburg;Schleswig-Holstein;2021-01-01;2021-12-31;108;2021
1129;C51R470;51;470;8131;DEA26;Düren;Nordrhein-Westfalen;2021-01-01;2021-12-31;110;2021
1130;C29R458;29;458;8132;DEA26;Düren;Nordrhein-Westfalen;2021-01-01;2021-12-31;93;2021
1131;C221R786;221;786;8133;DE149;Sigmaringen;Baden-Württemberg;2021-01-01;2021-12-31;110;2021
1132;C631R416;631;416;8134;DED2D;Görlitz;Sachsen;2021-01-01;2021-12-31;140;2021
1133;C477R119;477;119;8135;DE80J;Mecklenburgische Seenplatte;Mecklenburg-Vorpommern;2021-01-01;2021-12-31;123;2021
1134;C235R797;235;797;8136;DE149;Sigmaringen;Baden-Württemberg;2021-01-01;2021-12-31;111;2021
1135;C184R582;184;582;8137;DE717;Groß-Gerau;Hessen;2021-01-01;2021-12-31;108;2021
1136;C522R342;522;342;8138;DE40H;Teltow-Fläming;Brandenburg;2021-01-01;2021-12-31;110;2021
1137;C165R626;165;626;8139;DEB3I;Rhein-Pfalz-Kreis;Rheinland-Pfalz;2021-01-01;2021-12-31;105;2021
1138;C498R709;498;709;8140;DE22C;Dingolfing-Landau;Bayern;2021-01-01;2021-12-31;110;2021
1139;C152R296;152;296;8141;DE94E;Osnabrück, Landkreis;Niedersachsen;2021-01-01;2021-12-31;121;2021
1140;C28R466;28;466;8142;DEA2D;Städteregion Aachen;Nordrhein-Westfalen;2021-01-01;2021-12-31;110;2021
1141;C463R264;463;264;8143;DE408;Havelland;Brandenburg;2021-01-01;2021-12-31;117;2021
1142;C51R429;51;429;8144;DEA1D;Rhein-Kreis Neuss;Nordrhein-Westfalen;2021-01-01;2021-12-31;111;2021
1143;C332R216;332;216;8145;DE93A;Uelzen;Niedersachsen;2021-01-01;2021-12-31;105;2021
1144;C213R89;213;89;8146;DEF05;Dithmarschen;Schleswig-Holstein;2021-01-01;2021-12-31;108;2021
1145;C120R229;120;229;8147;DE949;Emsland;Niedersachsen;2021-01-01;2021-12-31;119;2021
1146;C370R744;370;744;8148;DE275;Aichach-Friedberg;Bayern;2021-01-01;2021-12-31;113;2021
1147;C44R405;44;405;8149;DEA14;Krefeld, Kreisfreie Stadt;Nordrhein-Westfalen;2021-01-01;2021-12-31;102;2021
1148;C315R233;315;233;8150;DE93A;Uelzen;Niedersachsen;2021-01-01;2021-12-31;113;2021
1149;C361R709;361;709;8151;DE27D;Donau-Ries;Bayern;2021-01-01;2021-12-31;104;2021
1150;C176R791;176;791;8152;DE136;Schwarzwald-Baar-Kreis;Baden-Württemberg;2021-01-01;2021-12-31;115;2021
1151;C306R292;306;292;8153;DE91A;Peine;Niedersachsen;2021-01-01;2021-12-31;119;2021
1152;C486R696;486;696;8154;DE22B;Straubing-Bogen;Bayern;2021-01-01;2021-12-31;106;2021
1153;C231R304;231;304;8155;DE928;Schaumburg;Niedersachsen;2021-01-01;2021-12-31;113;2021
1154;C120R791;120;791;8156;DE132;Breisgau-Hochschwarzwald;Baden-Württemberg;2021-01-01;2021-12-31;112;2021
1155;C360R615;360;615;8157;DE253;Fürth, Kreisfreie Stadt;Bayern;2021-01-01;2021-12-31;112;2021
1156;C497R341;497;341;8158;DE40H;Teltow-Fläming;Brandenburg;2021-01-01;2021-12-31;114;2021
1157;C514R421;514;421;8159;DED2E;Meißen;Sachsen;2021-01-01;2021-12-31;124;2021
1158;C492R131;492;131;8160;DE80J;Mecklenburgische Seenplatte;Mecklenburg-Vorpommern;2021-01-01;2021-12-31;122;2021
1159;C48R472;48;472;8161;DEA26;Düren;Nordrhein-Westfalen;2021-01-01;2021-12-31;110;2021
1160;C504R140;504;140;8162;DE80J;Mecklenburgische Seenplatte;Mecklenburg-Vorpommern;2021-01-01;2021-12-31;122;2021
1161;C324R727;324;727;8163;DE278;Günzburg;Bayern;2021-01-01;2021-12-31;102;2021
1162;C101R533;101;533;8164;DEB17;Mayen-Koblenz;Rheinland-Pfalz;2021-01-01;2021-12-31;109;2021
1163;C418R689;418;689;8165;DE226;Kelheim;Bayern;2021-01-01;2021-12-31;114;2021
1164;C382R180;382;180;8166;DE80O;Ludwigslust-Parchim;Mecklenburg-Vorpommern;2021-01-01;2021-12-31;114;2021
1165;C399R704;399;704;8167;DE21I;Neuburg-Schrobenhausen;Bayern;2021-01-01;2021-12-31;111;2021
1166;C414R364;414;364;8168;DEE0C;Salzlandkreis;Sachsen-Anhalt;2021-01-01;2021-12-31;116;2021
1167;C447R239;447;239;8169;DE40D;Ostprignitz-Ruppin;Brandenburg;2021-01-01;2021-12-31;118;2021
1168;C382R714;382;714;8170;DE21I;Neuburg-Schrobenhausen;Bayern;2021-01-01;2021-12-31;105;2021
1169;C26R365;26;365;8171;DEA1B;Kleve;Nordrhein-Westfalen;2021-01-01;2021-12-31;94;2021
1170;C336R278;336;278;8172;DE914;Gifhorn;Niedersachsen;2021-01-01;2021-12-31;105;2021
1171;C141R410;141;410;8173;DEA58;Märkischer Kreis;Nordrhein-Westfalen;2021-01-01;2021-12-31;118;2021
1172;C165R386;165;386;8174;DEA5B;Soest;Nordrhein-Westfalen;2021-01-01;2021-12-31;107;2021
1173;C238R76;238;76;8175;DEF0C;Schleswig-Flensburg;Schleswig-Holstein;2021-01-01;2021-12-31;116;2021
1174;C203R540;203;540;8176;DE71E;Wetteraukreis;Hessen;2021-01-01;2021-12-31;105;2021
1175;C39R395;39;395;8177;DEA1B;Kleve;Nordrhein-Westfalen;2021-01-01;2021-12-31;92;2021
1176;C447R426;447;426;8178;DED52;Leipzig;Sachsen;2021-01-01;2021-12-31;117;2021
1177;C230R659;230;659;8179;DE117;Heilbronn, Stadtkreis;Baden-Württemberg;2021-01-01;2021-12-31;110;2021
1178;C98R292;98;292;8180;DE94B;Grafschaft Bentheim;Niedersachsen;2021-01-01;2021-12-31;108;2021
1179;C25R455;25;455;8181;DEA26;Düren;Nordrhein-Westfalen;2021-01-01;2021-12-31;116;2021
1180;C204R524;204;524;8182;DE71E;Wetteraukreis;Hessen;2021-01-01;2021-12-31;111;2021
1181;C23R465;23;465;8183;DEA2D;Städteregion Aachen;Nordrhein-Westfalen;2021-01-01;2021-12-31;112;2021
1182;C398R710;398;710;8184;DE21I;Neuburg-Schrobenhausen;Bayern;2021-01-01;2021-12-31;110;2021
1183;C24R426;24;426;8185;DEA1E;Viersen;Nordrhein-Westfalen;2021-01-01;2021-12-31;116;2021
1184;C396R111;396;111;8186;DE80K;Landkreis Rostock;Mecklenburg-Vorpommern;2021-01-01;2021-12-31;120;2021
1185;C365R340;365;340;8187;DEE09;Harz;Sachsen-Anhalt;2021-01-01;2021-12-31;117;2021
1186;C215R653;215;653;8188;DE118;Heilbronn, Landkreis;Baden-Württemberg;2021-01-01;2021-12-31;110;2021
1187;C178R263;178;263;8189;DE922;Diepholz;Niedersachsen;2021-01-01;2021-12-31;122;2021
1188;C372R650;372;650;8190;DE25B;Roth;Bayern;2021-01-01;2021-12-31;116;2021
1189;C377R718;377;718;8191;DE275;Aichach-Friedberg;Bayern;2021-01-01;2021-12-31;108;2021
1190;C90R279;90;279;8192;DE94B;Grafschaft Bentheim;Niedersachsen;2021-01-01;2021-12-31;105;2021
1191;C460R680;460;680;8193;DE238;Regensburg, Landkreis;Bayern;2021-01-01;2021-12-31;105;2021
1192;C347R630;347;630;8194;DE256;Ansbach, Landkreis;Bayern;2021-01-01;2021-12-31;118;2021
1193;C287R293;287;293;8195;DE929;Region Hannover;Niedersachsen;2021-01-01;2021-12-31;115;2021
1194;C502R689;502;689;8196;DE224;Deggendorf;Bayern;2021-01-01;2021-12-31;112;2021
1195;C467R460;467;460;8197;DED45;Zwickau;Sachsen;2021-01-01;2021-12-31;120;2021
1196;C251R801;251;801;8198;DE148;Ravensburg;Baden-Württemberg;2021-01-01;2021-12-31;121;2021
1197;C43R466;43;466;8199;DEA26;Düren;Nordrhein-Westfalen;2021-01-01;2021-12-31;91;2021
1198;C496R349;496;349;8200;DEE0E;Wittenberg;Sachsen-Anhalt;2021-01-01;2021-12-31;114;2021
1199;C42R448;42;448;8201;DEA27;Rhein-Erft-Kreis;Nordrhein-Westfalen;2021-01-01;2021-12-31;101;2021
1200;C323R135;323;135;8202;DEF03;Lübeck, Kreisfreie Stadt;Schleswig-Holstein;2021-01-01;2021-12-31;119;2021
1201;C217R139;217;139;8203;DE932;Cuxhaven;Niedersachsen;2021-01-01;2021-12-31;135;2021
1202;C300R264;300;264;8204;DE931;Celle;Niedersachsen;2021-01-01;2021-12-31;104;2021
1203;C25R449;25;449;8205;DEA26;Düren;Nordrhein-Westfalen;2021-01-01;2021-12-31;96;2021
1204;C370R192;370;192;8207;DE80O;Ludwigslust-Parchim;Mecklenburg-Vorpommern;2021-01-01;2021-12-31;116;2021
1205;C270R769;270;769;8208;DE146;Biberach;Baden-Württemberg;2021-01-01;2021-12-31;110;2021
1206;C343R233;343;233;8209;DE93A;Uelzen;Niedersachsen;2021-01-01;2021-12-31;110;2021
1207;C218R95;218;95;8210;DEF05;Dithmarschen;Schleswig-Holstein;2021-01-01;2021-12-31;104;2021
1208;C291R281;291;281;8211;DE929;Region Hannover;Niedersachsen;2021-01-01;2021-12-31;117;2021
1209;C30R425;30;425;8212;DEA1E;Viersen;Nordrhein-Westfalen;2021-01-01;2021-12-31;116;2021
1210;C122R283;122;283;8213;DE949;Emsland;Niedersachsen;2021-01-01;2021-12-31;110;2021
1211;C498R405;498;405;8214;DED53;Nordsachsen;Sachsen;2021-01-01;2021-12-31;117;2021
1212;C49R454;49;454;8215;DEA27;Rhein-Erft-Kreis;Nordrhein-Westfalen;2021-01-01;2021-12-31;91;2021
1213;C217R123;217;123;8216;DEF05;Dithmarschen;Schleswig-Holstein;2021-01-01;2021-12-31;112;2021
