projectid;simulationid;vColumn;vRow;vLocationID;vNUTS_ID;vNUTS_NAME;vSTATE_NAME;start_date;end_date;vIDPL;vYear
958;C35R461;35;461;5608;DEA26;Düren;Nordrhein-Westfalen;2020-01-01;2020-12-31;80;2020
959;C165R652;165;652;5609;DEB3E;Germersheim;Rheinland-Pfalz;2020-01-01;2020-12-31;61;2020
960;C274R735;274;735;5610;DE145;Alb-Donau-Kreis;Baden-Württemberg;2020-01-01;2020-12-31;93;2020
961;C428R437;428;437;5611;DEE08;Burgenlandkreis;Sachsen-Anhalt;2020-01-01;2020-12-31;81;2020
962;C118R642;118;642;5612;DEB3K;Südwestpfalz;Rheinland-Pfalz;2020-01-01;2020-12-31;86;2020
963;C171R572;171;572;5613;DEB3J;Mainz-Bingen;Rheinland-Pfalz;2020-01-01;2020-12-31;76;2020
964;C471R456;471;456;5614;DED45;Zwickau;Sachsen;2020-01-01;2020-12-31;78;2020
965;C257R56;257;56;5615;DEF0C;Schleswig-Flensburg;Schleswig-Holstein;2020-01-01;2020-12-31;79;2020
966;C434R761;434;761;5616;DE218;Ebersberg;Bayern;2020-01-01;2020-12-31;87;2020
967;C149R574;149;574;5617;DEB3J;Mainz-Bingen;Rheinland-Pfalz;2020-01-01;2020-12-31;76;2020
968;C415R232;415;232;5618;DE40F;Prignitz;Brandenburg;2020-01-01;2020-12-31;80;2020
969;C452R743;452;743;5619;DE21A;Erding;Bayern;2020-01-01;2020-12-31;89;2020
970;C219R286;219;286;5620;DE927;Nienburg (Weser);Niedersachsen;2020-01-01;2020-12-31;86;2020
971;C338R527;338;527;5621;DEG0E;Hildburghausen;Thüringen;2020-01-01;2020-12-31;84;2020
972;C383R135;383;135;5622;DE80M;Nordwestmecklenburg;Mecklenburg-Vorpommern;2020-01-01;2020-12-31;106;2020
973;C242R345;242;345;5623;DE923;Hameln-Pyrmont;Niedersachsen;2020-01-01;2020-12-31;92;2020
974;C493R474;493;474;5624;DED42;Erzgebirgskreis;Sachsen;2020-01-01;2020-12-31;84;2020
975;C540R190;540;190;5625;DE40I;Uckermark;Brandenburg;2020-01-01;2020-12-31;75;2020
976;C444R107;444;107;5626;DE80K;Landkreis Rostock;Mecklenburg-Vorpommern;2020-01-01;2020-12-31;85;2020
977;C417R257;417;257;5627;DEE0D;Stendal;Sachsen-Anhalt;2020-01-01;2020-12-31;80;2020
978;C484R124;484;124;5628;DE80J;Mecklenburgische Seenplatte;Mecklenburg-Vorpommern;2020-01-01;2020-12-31;85;2020
979;C429R602;429;602;5629;DE234;Amberg-Sulzbach;Bayern;2020-01-01;2020-12-31;67;2020
980;C252R401;252;401;5630;DE734;Kassel, Landkreis;Hessen;2020-01-01;2020-12-31;76;2020
981;C392R311;392;311;5631;DEE07;Börde;Sachsen-Anhalt;2020-01-01;2020-12-31;72;2020
982;C278R107;278;107;5632;DEF0B;Rendsburg-Eckernförde;Schleswig-Holstein;2020-01-01;2020-12-31;96;2020
983;C302R577;302;577;5633;DE26C;Würzburg, Landkreis;Bayern;2020-01-01;2020-12-31;75;2020
984;C81R317;81;317;5634;DEA34;Borken;Nordrhein-Westfalen;2020-01-01;2020-12-31;96;2020
985;C102R268;102;268;5635;DE949;Emsland;Niedersachsen;2020-01-01;2020-12-31;101;2020
986;C480R229;480;229;5636;DE40D;Ostprignitz-Ruppin;Brandenburg;2020-01-01;2020-12-31;78;2020
987;C566R206;566;206;5637;DE40I;Uckermark;Brandenburg;2020-01-01;2020-12-31;85;2020
988;C277R645;277;645;5638;DE119;Hohenlohekreis;Baden-Württemberg;2020-01-01;2020-12-31;91;2020
989;C385R409;385;409;5639;DEG0A;Kyffhäuserkreis;Thüringen;2020-01-01;2020-12-31;83;2020
990;C208R794;208;794;5640;DE137;Tuttlingen;Baden-Württemberg;2020-01-01;2020-12-31;86;2020
991;C355R457;355;457;5641;DEG0C;Gotha;Thüringen;2020-01-01;2020-12-31;82;2020
992;C314R177;314;177;5642;DEF06;Herzogtum Lauenburg;Schleswig-Holstein;2020-01-01;2020-12-31;77;2020
993;C459R459;459;459;5643;DEG0M;Altenburger Land;Thüringen;2020-01-01;2020-12-31;77;2020
994;C379R236;379;236;5644;DE934;Lüchow-Dannenberg;Niedersachsen;2020-01-01;2020-12-31;70;2020
995;C558R198;558;198;5645;DE40I;Uckermark;Brandenburg;2020-01-01;2020-12-31;75;2020
996;C539R184;539;184;5646;DE40I;Uckermark;Brandenburg;2020-01-01;2020-12-31;75;2020
997;C351R624;351;624;5647;DE258;Fürth, Landkreis;Bayern;2020-01-01;2020-12-31;94;2020
998;C153R592;153;592;5648;DEB3B;Alzey-Worms;Rheinland-Pfalz;2020-01-01;2020-12-31;56;2020
999;C436R143;436;143;5650;DE80K;Landkreis Rostock;Mecklenburg-Vorpommern;2020-01-01;2020-12-31;77;2020
1000;C517R403;517;403;5651;DED2E;Meißen;Sachsen;2020-01-01;2020-12-31;82;2020
1001;C394R456;394;456;5652;DEG0G;Weimarer Land;Thüringen;2020-01-01;2020-12-31;77;2020
1002;C556R186;556;186;5653;DE40I;Uckermark;Brandenburg;2020-01-01;2020-12-31;75;2020
1003;C305R298;305;298;5654;DE91A;Peine;Niedersachsen;2020-01-01;2020-12-31;70;2020
1004;C37R619;37;619;5655;DEC02;Merzig-Wadern;Saarland;2020-01-01;2020-12-31;85;2020
1005;C356R174;356;174;5656;DE80O;Ludwigslust-Parchim;Mecklenburg-Vorpommern;2020-01-01;2020-12-31;106;2020
1006;C255R345;255;345;5657;DE926;Holzminden;Niedersachsen;2020-01-01;2020-12-31;92;2020
1007;C474R454;474;454;5658;DEG0M;Altenburger Land;Thüringen;2020-01-01;2020-12-31;78;2020
1008;C326R683;326;683;5659;DE27D;Donau-Ries;Bayern;2020-01-01;2020-12-31;78;2020
1009;C412R312;412;312;5660;DEE06;Jerichower Land;Sachsen-Anhalt;2020-01-01;2020-12-31;72;2020
1010;C369R260;369;260;5661;DEE04;Altmarkkreis Salzwedel;Sachsen-Anhalt;2020-01-01;2020-12-31;70;2020
1011;C309R420;309;420;5662;DEG06;Eichsfeld;Thüringen;2020-01-01;2020-12-31;86;2020
1012;C46R491;46;491;5663;DEA26;Düren;Nordrhein-Westfalen;2020-01-01;2020-12-31;83;2020
1013;C309R221;309;221;5664;DE93A;Uelzen;Niedersachsen;2020-01-01;2020-12-31;77;2020
1014;C484R690;484;690;5665;DE22B;Straubing-Bogen;Bayern;2020-01-01;2020-12-31;86;2020
1015;C359R425;359;425;5666;DEG0D;Sömmerda;Thüringen;2020-01-01;2020-12-31;82;2020
1016;C269R733;269;733;5667;DE145;Alb-Donau-Kreis;Baden-Württemberg;2020-01-01;2020-12-31;93;2020
1017;C144R335;144;335;5668;DEA38;Warendorf;Nordrhein-Westfalen;2020-01-01;2020-12-31;85;2020
1018;C272R641;272;641;5669;DE119;Hohenlohekreis;Baden-Württemberg;2020-01-01;2020-12-31;78;2020
1019;C360R614;360;614;5670;DE253;Fürth, Kreisfreie Stadt;Bayern;2020-01-01;2020-12-31;94;2020
1020;C275R543;275;543;5671;DE265;Bad Kissingen;Bayern;2020-01-01;2020-12-31;89;2020
1021;C527R94;527;94;5672;DE80N;Vorpommern-Greifswald;Mecklenburg-Vorpommern;2020-01-01;2020-12-31;85;2020
1022;C430R473;430;473;5673;DEG0L;Greiz;Thüringen;2020-01-01;2020-12-31;83;2020
1023;C254R751;254;751;5674;DE141;Reutlingen;Baden-Württemberg;2020-01-01;2020-12-31;93;2020
1024;C510R370;510;370;5675;DE407;Elbe-Elster;Brandenburg;2020-01-01;2020-12-31;78;2020
1025;C62R494;62;494;5676;DEA28;Euskirchen;Nordrhein-Westfalen;2020-01-01;2020-12-31;83;2020
1026;C375R230;375;230;5677;DE934;Lüchow-Dannenberg;Niedersachsen;2020-01-01;2020-12-31;70;2020
1027;C322R751;322;751;5678;DE278;Günzburg;Bayern;2020-01-01;2020-12-31;86;2020
1028;C462R417;462;417;5679;DED51;Leipzig, Kreisfreie Stadt;Sachsen;2020-01-01;2020-12-31;76;2020
1029;C394R732;394;732;5680;DE21J;Pfaffenhofen a. d. Ilm;Bayern;2020-01-01;2020-12-31;76;2020
1030;C412R198;412;198;5681;DE40F;Prignitz;Brandenburg;2020-01-01;2020-12-31;88;2020
1031;C550R184;550;184;5682;DE40I;Uckermark;Brandenburg;2020-01-01;2020-12-31;75;2020
1032;C28R463;28;463;5683;DEA2D;Städteregion Aachen;Nordrhein-Westfalen;2020-01-01;2020-12-31;80;2020
1033;C432R522;432;522;5684;DE249;Hof, Landkreis;Bayern;2020-01-01;2020-12-31;92;2020
1034;C615R431;615;431;5685;DED2D;Görlitz;Sachsen;2020-01-01;2020-12-31;79;2020
1035;C388R782;388;782;5686;DE21L;Starnberg;Bayern;2020-01-01;2020-12-31;78;2020
1036;C272R759;272;759;5687;DE145;Alb-Donau-Kreis;Baden-Württemberg;2020-01-01;2020-12-31;93;2020
1037;C354R177;354;177;5688;DE80O;Ludwigslust-Parchim;Mecklenburg-Vorpommern;2020-01-01;2020-12-31;106;2020
1038;C238R500;238;500;5689;DE725;Vogelsbergkreis;Hessen;2020-01-01;2020-12-31;98;2020
1039;C261R68;261;68;5690;DEF0B;Rendsburg-Eckernförde;Schleswig-Holstein;2020-01-01;2020-12-31;79;2020
1040;C492R157;492;157;5691;DE80J;Mecklenburgische Seenplatte;Mecklenburg-Vorpommern;2020-01-01;2020-12-31;88;2020
1041;C395R247;395;247;5692;DEE0D;Stendal;Sachsen-Anhalt;2020-01-01;2020-12-31;70;2020
1042;C343R710;343;710;5693;DE27D;Donau-Ries;Bayern;2020-01-01;2020-12-31;78;2020
1043;C303R222;303;222;5694;DE93A;Uelzen;Niedersachsen;2020-01-01;2020-12-31;79;2020
1044;C364R788;364;788;5695;DE21E;Landsberg am Lech;Bayern;2020-01-01;2020-12-31;86;2020
1045;C415R178;415;178;5696;DE80O;Ludwigslust-Parchim;Mecklenburg-Vorpommern;2020-01-01;2020-12-31;88;2020
1046;C224R786;224;786;5697;DE149;Sigmaringen;Baden-Württemberg;2020-01-01;2020-12-31;83;2020
1047;C574R278;574;278;5698;DE40C;Oder-Spree;Brandenburg;2020-01-01;2020-12-31;96;2020
1048;C443R146;443;146;5699;DE80K;Landkreis Rostock;Mecklenburg-Vorpommern;2020-01-01;2020-12-31;77;2020
1049;C472R353;472;353;5700;DEE0E;Wittenberg;Sachsen-Anhalt;2020-01-01;2020-12-31;69;2020
1050;C414R424;414;424;5701;DEE08;Burgenlandkreis;Sachsen-Anhalt;2020-01-01;2020-12-31;81;2020
1051;C94R339;94;339;5702;DEA35;Coesfeld;Nordrhein-Westfalen;2020-01-01;2020-12-31;94;2020
1052;C284R646;284;646;5703;DE11A;Schwäbisch Hall;Baden-Württemberg;2020-01-01;2020-12-31;91;2020
1053;C216R730;216;730;5704;DE142;Tübingen, Landkreis;Baden-Württemberg;2020-01-01;2020-12-31;94;2020
1054;C400R605;400;605;5705;DE259;Nürnberger Land;Bayern;2020-01-01;2020-12-31;79;2020
1055;C167R578;167;578;5706;DEB3J;Mainz-Bingen;Rheinland-Pfalz;2020-01-01;2020-12-31;56;2020
1056;C312R570;312;570;5707;DE26B;Schweinfurt, Landkreis;Bayern;2020-01-01;2020-12-31;75;2020
1057;C208R239;208;239;5708;DE922;Diepholz;Niedersachsen;2020-01-01;2020-12-31;83;2020
1058;C163R605;163;605;5709;DEB3B;Alzey-Worms;Rheinland-Pfalz;2020-01-01;2020-12-31;73;2020
1059;C189R269;189;269;5710;DE922;Diepholz;Niedersachsen;2020-01-01;2020-12-31;86;2020
1060;C472R289;472;289;5711;DE40E;Potsdam-Mittelmark;Brandenburg;2020-01-01;2020-12-31;69;2020
1061;C212R341;212;341;5712;DEA45;Lippe;Nordrhein-Westfalen;2020-01-01;2020-12-31;86;2020
1062;C468R396;468;396;5713;DED53;Nordsachsen;Sachsen;2020-01-01;2020-12-31;76;2020
1063;C215R51;215;51;5714;DEF07;Nordfriesland;Schleswig-Holstein;2020-01-01;2020-12-31;79;2020
1064;C280R433;280;433;5715;DE737;Werra-Meißner-Kreis;Hessen;2020-01-01;2020-12-31;79;2020
1065;C564R282;564;282;5716;DE40C;Oder-Spree;Brandenburg;2020-01-01;2020-12-31;96;2020
1066;C458R171;458;171;5717;DE80J;Mecklenburgische Seenplatte;Mecklenburg-Vorpommern;2020-01-01;2020-12-31;88;2020
1067;C321R225;321;225;5718;DE93A;Uelzen;Niedersachsen;2020-01-01;2020-12-31;77;2020
1068;C403R768;403;768;5719;DE212;München, Kreisfreie Stadt;Bayern;2020-01-01;2020-12-31;78;2020
1069;C342R549;342;549;5720;DE267;Haßberge;Bayern;2020-01-01;2020-12-31;83;2020
1070;C134R357;134;357;5721;DEA38;Warendorf;Nordrhein-Westfalen;2020-01-01;2020-12-31;83;2020
1071;C303R320;303;320;5722;DE91B;Wolfenbüttel;Niedersachsen;2020-01-01;2020-12-31;84;2020
1072;C440R455;440;455;5723;DEG0L;Greiz;Thüringen;2020-01-01;2020-12-31;77;2020
1073;C450R84;450;84;5725;DE80L;Vorpommern-Rügen;Mecklenburg-Vorpommern;2020-01-01;2020-12-31;85;2020
1074;C521R288;521;288;5726;DE406;Dahme-Spreewald;Brandenburg;2020-01-01;2020-12-31;96;2020
1075;C581R315;581;315;5727;DE40C;Oder-Spree;Brandenburg;2020-01-01;2020-12-31;90;2020
1076;C430R721;430;721;5728;DE21B;Freising;Bayern;2020-01-01;2020-12-31;78;2020
1077;C350R569;350;569;5729;DE245;Bamberg, Landkreis;Bayern;2020-01-01;2020-12-31;79;2020
1078;C444R130;444;130;5730;DE80K;Landkreis Rostock;Mecklenburg-Vorpommern;2020-01-01;2020-12-31;77;2020
1079;C577R406;577;406;5731;DED2C;Bautzen;Sachsen;2020-01-01;2020-12-31;86;2020
1080;C395R338;395;338;5732;DEE07;Börde;Sachsen-Anhalt;2020-01-01;2020-12-31;72;2020
1081;C459R184;459;184;5733;DE80J;Mecklenburgische Seenplatte;Mecklenburg-Vorpommern;2020-01-01;2020-12-31;88;2020
1082;C426R648;426;648;5734;DE236;Neumarkt i. d. OPf.;Bayern;2020-01-01;2020-12-31;83;2020
1083;C254R776;254;776;5735;DE146;Biberach;Baden-Württemberg;2020-01-01;2020-12-31;87;2020
1084;C414R451;414;451;5736;DEG0J;Saale-Holzland-Kreis;Thüringen;2020-01-01;2020-12-31;81;2020
1085;C430R127;430;127;5737;DE80K;Landkreis Rostock;Mecklenburg-Vorpommern;2020-01-01;2020-12-31;77;2020
1086;C78R414;78;414;5738;DEA1C;Mettmann;Nordrhein-Westfalen;2020-01-01;2020-12-31;86;2020
1087;C364R763;364;763;5739;DE21E;Landsberg am Lech;Bayern;2020-01-01;2020-12-31;86;2020
1088;C339R300;339;300;5740;DE917;Helmstedt;Niedersachsen;2020-01-01;2020-12-31;88;2020
1089;C407R201;407;201;5741;DE40F;Prignitz;Brandenburg;2020-01-01;2020-12-31;88;2020
1090;C216R731;216;731;5742;DE142;Tübingen, Landkreis;Baden-Württemberg;2020-01-01;2020-12-31;94;2020
1091;C410R260;410;260;5743;DEE0D;Stendal;Sachsen-Anhalt;2020-01-01;2020-12-31;80;2020
1092;C350R729;350;729;5744;DE276;Augsburg, Landkreis;Bayern;2020-01-01;2020-12-31;78;2020
1093;C295R754;295;754;5745;DE145;Alb-Donau-Kreis;Baden-Württemberg;2020-01-01;2020-12-31;86;2020
1094;C274R35;274;35;5746;DEF0C;Schleswig-Flensburg;Schleswig-Holstein;2020-01-01;2020-12-31;103;2020
1095;C111R327;111;327;5747;DEA37;Steinfurt;Nordrhein-Westfalen;2020-01-01;2020-12-31;94;2020
1096;C405R485;405;485;5748;DEG0K;Saale-Orla-Kreis;Thüringen;2020-01-01;2020-12-31;82;2020
1097;C337R311;337;311;5749;DE91B;Wolfenbüttel;Niedersachsen;2020-01-01;2020-12-31;88;2020
1098;C483R387;483;387;5750;DED53;Nordsachsen;Sachsen;2020-01-01;2020-12-31;78;2020
1099;C288R466;288;466;5751;DE733;Hersfeld-Rotenburg;Hessen;2020-01-01;2020-12-31;78;2020
1100;C567R208;567;208;5752;DE40I;Uckermark;Brandenburg;2020-01-01;2020-12-31;85;2020
1101;C362R139;362;139;5753;DE80M;Nordwestmecklenburg;Mecklenburg-Vorpommern;2020-01-01;2020-12-31;106;2020
1102;C393R254;393;254;5754;DEE0D;Stendal;Sachsen-Anhalt;2020-01-01;2020-12-31;70;2020
1103;C233R467;233;467;5755;DE735;Schwalm-Eder-Kreis;Hessen;2020-01-01;2020-12-31;89;2020
1104;C303R319;303;319;5756;DE925;Hildesheim;Niedersachsen;2020-01-01;2020-12-31;84;2020
1105;C456R123;456;123;5757;DE80K;Landkreis Rostock;Mecklenburg-Vorpommern;2020-01-01;2020-12-31;85;2020
1106;C436R447;436;447;5758;DEE08;Burgenlandkreis;Sachsen-Anhalt;2020-01-01;2020-12-31;77;2020
1107;C472R148;472;148;5759;DE80J;Mecklenburgische Seenplatte;Mecklenburg-Vorpommern;2020-01-01;2020-12-31;88;2020
1108;C414R775;414;775;5760;DE21H;München, Landkreis;Bayern;2020-01-01;2020-12-31;78;2020
1109;C413R323;413;323;5761;DEE06;Jerichower Land;Sachsen-Anhalt;2020-01-01;2020-12-31;72;2020
1110;C149R350;149;350;5762;DEA38;Warendorf;Nordrhein-Westfalen;2020-01-01;2020-12-31;85;2020
1111;C424R745;424;745;5763;DE21B;Freising;Bayern;2020-01-01;2020-12-31;87;2020
1112;C212R376;212;376;5764;DEA47;Paderborn;Nordrhein-Westfalen;2020-01-01;2020-12-31;92;2020
1113;C513R149;513;149;5765;DE80J;Mecklenburgische Seenplatte;Mecklenburg-Vorpommern;2020-01-01;2020-12-31;75;2020
1114;C353R272;353;272;5766;DEE04;Altmarkkreis Salzwedel;Sachsen-Anhalt;2020-01-01;2020-12-31;81;2020
1115;C479R698;479;698;5767;DE22C;Dingolfing-Landau;Bayern;2020-01-01;2020-12-31;86;2020
1116;C246R295;246;295;5768;DE929;Region Hannover;Niedersachsen;2020-01-01;2020-12-31;89;2020
1117;C369R641;369;641;5769;DE25B;Roth;Bayern;2020-01-01;2020-12-31;94;2020
1118;C475R254;475;254;5770;DE40D;Ostprignitz-Ruppin;Brandenburg;2020-01-01;2020-12-31;78;2020
1119;C379R442;379;442;5771;DEG0G;Weimarer Land;Thüringen;2020-01-01;2020-12-31;77;2020
1120;C340R102;340;102;5772;DEF08;Ostholstein;Schleswig-Holstein;2020-01-01;2020-12-31;103;2020
1121;C557R224;557;224;5773;DE405;Barnim;Brandenburg;2020-01-01;2020-12-31;85;2020
1122;C109R519;109;519;5774;DEB17;Mayen-Koblenz;Rheinland-Pfalz;2020-01-01;2020-12-31;77;2020
1123;C451R79;451;79;5775;DE80L;Vorpommern-Rügen;Mecklenburg-Vorpommern;2020-01-01;2020-12-31;74;2020
1124;C372R699;372;699;5776;DE21I;Neuburg-Schrobenhausen;Bayern;2020-01-01;2020-12-31;74;2020
1125;C452R470;452;470;5777;DED45;Zwickau;Sachsen;2020-01-01;2020-12-31;77;2020
1126;C360R665;360;665;5778;DE25C;Weißenburg-Gunzenhausen;Bayern;2020-01-01;2020-12-31;74;2020
1127;C275R271;275;271;5779;DE931;Celle;Niedersachsen;2020-01-01;2020-12-31;70;2020
1128;C246R360;246;360;5780;DEA44;Höxter;Nordrhein-Westfalen;2020-01-01;2020-12-31;92;2020
1129;C552R166;552;166;5781;DE80N;Vorpommern-Greifswald;Mecklenburg-Vorpommern;2020-01-01;2020-12-31;75;2020
1130;C204R680;204;680;5782;DE12B;Enzkreis;Baden-Württemberg;2020-01-01;2020-12-31;77;2020
1131;C513R447;513;447;5783;DED43;Mittelsachsen;Sachsen;2020-01-01;2020-12-31;83;2020
1132;C226R392;226;392;5784;DEA44;Höxter;Nordrhein-Westfalen;2020-01-01;2020-12-31;76;2020
1133;C348R300;348;300;5785;DE917;Helmstedt;Niedersachsen;2020-01-01;2020-12-31;88;2020
1134;C510R405;510;405;5786;DED53;Nordsachsen;Sachsen;2020-01-01;2020-12-31;82;2020
1135;C266R353;266;353;5787;DE926;Holzminden;Niedersachsen;2020-01-01;2020-12-31;92;2020
1136;C334R84;334;84;5788;DEF08;Ostholstein;Schleswig-Holstein;2020-01-01;2020-12-31;95;2020
1137;C243R507;243;507;5789;DE725;Vogelsbergkreis;Hessen;2020-01-01;2020-12-31;98;2020
1138;C141R399;141;399;5790;DEA57;Hochsauerlandkreis;Nordrhein-Westfalen;2020-01-01;2020-12-31;79;2020
1139;C467R395;467;395;5791;DED53;Nordsachsen;Sachsen;2020-01-01;2020-12-31;76;2020
1140;C439R418;439;418;5792;DEE08;Burgenlandkreis;Sachsen-Anhalt;2020-01-01;2020-12-31;76;2020
1141;C321R713;321;713;5793;DE277;Dillingen a.d. Donau;Bayern;2020-01-01;2020-12-31;78;2020
1142;C97R320;97;320;5794;DEA37;Steinfurt;Nordrhein-Westfalen;2020-01-01;2020-12-31;94;2020
1143;C143R518;143;518;5795;DEB1A;Rhein-Lahn-Kreis;Rheinland-Pfalz;2020-01-01;2020-12-31;85;2020
1144;C370R470;370;470;5796;DEG0T;Ilm-Kreis;Thüringen;2020-01-01;2020-12-31;86;2020
1145;C396R495;396;495;5797;DEG0U;Saalfeld-Rudolstadt;Thüringen;2020-01-01;2020-12-31;82;2020
1146;C449R705;449;705;5798;DE227;Landshut, Landkreis;Bayern;2020-01-01;2020-12-31;89;2020
1147;C487R433;487;433;5799;DED52;Leipzig;Sachsen;2020-01-01;2020-12-31;82;2020
1148;C373R365;373;365;5800;DEE09;Harz;Sachsen-Anhalt;2020-01-01;2020-12-31;82;2020
1149;C89R263;89;263;5801;DE949;Emsland;Niedersachsen;2020-01-01;2020-12-31;102;2020
1150;C283R742;283;742;5802;DE145;Alb-Donau-Kreis;Baden-Württemberg;2020-01-01;2020-12-31;93;2020
1151;C497R154;497;154;5803;DE80J;Mecklenburgische Seenplatte;Mecklenburg-Vorpommern;2020-01-01;2020-12-31;88;2020
1152;C313R79;313;79;5804;DEF0A;Plön;Schleswig-Holstein;2020-01-01;2020-12-31;95;2020
1153;C143R344;143;344;5805;DEA38;Warendorf;Nordrhein-Westfalen;2020-01-01;2020-12-31;85;2020
1154;C212R680;212;680;5806;DE12B;Enzkreis;Baden-Württemberg;2020-01-01;2020-12-31;84;2020
1155;C392R515;392;515;5807;DE24A;Kronach;Bayern;2020-01-01;2020-12-31;110;2020
1156;C86R331;86;331;5808;DEA34;Borken;Nordrhein-Westfalen;2020-01-01;2020-12-31;96;2020
1157;C368R391;368;391;5809;DEE0A;Mansfeld-Südharz;Sachsen-Anhalt;2020-01-01;2020-12-31;83;2020
1158;C331R121;331;121;5810;DEF08;Ostholstein;Schleswig-Holstein;2020-01-01;2020-12-31;103;2020
1159;C459R720;459;720;5811;DE227;Landshut, Landkreis;Bayern;2020-01-01;2020-12-31;89;2020
1160;C356R298;356;298;5812;DE917;Helmstedt;Niedersachsen;2020-01-01;2020-12-31;88;2020
1161;C473R700;473;700;5813;DE22C;Dingolfing-Landau;Bayern;2020-01-01;2020-12-31;86;2020
1162;C114R280;114;280;5814;DE949;Emsland;Niedersachsen;2020-01-01;2020-12-31;101;2020
1163;C438R465;438;465;5815;DEG02;Gera, Kreisfreie Stadt;Thüringen;2020-01-01;2020-12-31;77;2020
1164;C490R474;490;474;5816;DED42;Erzgebirgskreis;Sachsen;2020-01-01;2020-12-31;84;2020
1165;C585R445;585;445;5817;DED2F;Sächsische Schweiz-Osterzgebirge;Sachsen;2020-01-01;2020-12-31;86;2020
1166;C330R397;330;397;5818;DEG07;Nordhausen;Thüringen;2020-01-01;2020-12-31;77;2020
1167;C444R137;444;137;5819;DE80K;Landkreis Rostock;Mecklenburg-Vorpommern;2020-01-01;2020-12-31;77;2020
1168;C499R52;499;52;5820;DE80L;Vorpommern-Rügen;Mecklenburg-Vorpommern;2020-01-01;2020-12-31;85;2020
1169;C161R316;161;316;5821;DE94E;Osnabrück, Landkreis;Niedersachsen;2020-01-01;2020-12-31;97;2020
1170;C509R378;509;378;5822;DE407;Elbe-Elster;Brandenburg;2020-01-01;2020-12-31;78;2020
1171;C396R104;396;104;5823;DE80K;Landkreis Rostock;Mecklenburg-Vorpommern;2020-01-01;2020-12-31;77;2020
1172;C241R150;241;150;5824;DE939;Stade;Niedersachsen;2020-01-01;2020-12-31;84;2020
1173;C349R766;349;766;5825;DE276;Augsburg, Landkreis;Bayern;2020-01-01;2020-12-31;86;2020
1174;C352R58;352;58;5826;DEF08;Ostholstein;Schleswig-Holstein;2020-01-01;2020-12-31;106;2020
1175;C104R343;104;343;5827;DEA35;Coesfeld;Nordrhein-Westfalen;2020-01-01;2020-12-31;94;2020
1176;C198R395;198;395;5828;DEA47;Paderborn;Nordrhein-Westfalen;2020-01-01;2020-12-31;93;2020
1177;C126R327;126;327;5829;DEA37;Steinfurt;Nordrhein-Westfalen;2020-01-01;2020-12-31;94;2020
1178;C325R137;325;137;5830;DEF03;Lübeck, Kreisfreie Stadt;Schleswig-Holstein;2020-01-01;2020-12-31;103;2020
1179;C618R412;618;412;5831;DED2D;Görlitz;Sachsen;2020-01-01;2020-12-31;76;2020
1180;C275R457;275;457;5832;DE733;Hersfeld-Rotenburg;Hessen;2020-01-01;2020-12-31;78;2020
1181;C414R113;414;113;5833;DE80K;Landkreis Rostock;Mecklenburg-Vorpommern;2020-01-01;2020-12-31;77;2020
1182;C340R351;340;351;5834;DEE09;Harz;Sachsen-Anhalt;2020-01-01;2020-12-31;82;2020
1183;C277R100;277;100;5835;DEF0B;Rendsburg-Eckernförde;Schleswig-Holstein;2020-01-01;2020-12-31;96;2020
1184;C339R123;339;123;5836;DEF03;Lübeck, Kreisfreie Stadt;Schleswig-Holstein;2020-01-01;2020-12-31;103;2020
1185;C488R342;488;342;5837;DEE0E;Wittenberg;Sachsen-Anhalt;2020-01-01;2020-12-31;69;2020
1186;C262R53;262;53;5838;DEF0C;Schleswig-Flensburg;Schleswig-Holstein;2020-01-01;2020-12-31;79;2020
1187;C473R92;473;92;5839;DE80L;Vorpommern-Rügen;Mecklenburg-Vorpommern;2020-01-01;2020-12-31;85;2020
1188;C330R148;330;148;5840;DEF06;Herzogtum Lauenburg;Schleswig-Holstein;2020-01-01;2020-12-31;103;2020
1189;C400R727;400;727;5841;DE21J;Pfaffenhofen a. d. Ilm;Bayern;2020-01-01;2020-12-31;76;2020
1190;C362R349;362;349;5842;DEE09;Harz;Sachsen-Anhalt;2020-01-01;2020-12-31;82;2020
1191;C354R239;354;239;5844;DEE04;Altmarkkreis Salzwedel;Sachsen-Anhalt;2020-01-01;2020-12-31;84;2020
1192;C359R655;359;655;5845;DE25B;Roth;Bayern;2020-01-01;2020-12-31;94;2020
1193;C535R181;535;181;5846;DE40I;Uckermark;Brandenburg;2020-01-01;2020-12-31;75;2020
1194;C565R173;565;173;5847;DE40I;Uckermark;Brandenburg;2020-01-01;2020-12-31;75;2020
1195;C317R131;317;131;5848;DEF0F;Stormarn;Schleswig-Holstein;2020-01-01;2020-12-31;103;2020
1196;C537R704;537;704;5849;DE228;Passau, Landkreis;Bayern;2020-01-01;2020-12-31;91;2020
1197;C293R107;293;107;5850;DEF0A;Plön;Schleswig-Holstein;2020-01-01;2020-12-31;95;2020
1198;C270R50;270;50;5851;DEF0C;Schleswig-Flensburg;Schleswig-Holstein;2020-01-01;2020-12-31;79;2020
1199;C452R622;452;622;5852;DE239;Schwandorf;Bayern;2020-01-01;2020-12-31;92;2020
1200;C226R460;226;460;5853;DE735;Schwalm-Eder-Kreis;Hessen;2020-01-01;2020-12-31;85;2020
