PointID,NUTS_ID,NUTS_NAME,STATE_NAME,Latitude,Longitude,nearest_grid_id,nearest_latitude,nearest_longitude,distance_deg
2436,DED53,Nordsachsen,Sachsen,51.466425,12.889988,C743R362,51.47,12.89,0.003575020139801296
2438,DED53,Nordsachsen,Sachsen,51.433922,13.12545,C767R366,51.43,13.129999999999999,0.006007044531215564
2439,DE407,Elbe-Elster,Brandenburg,51.460582,13.288652,C783R363,51.459999999999994,13.29,0.0014682738164271234
2440,DE407,Elbe-Elster,Brandenburg,51.448961,13.37923,C792R364,51.449999999999996,13.379999999999999,0.0012932211721109945
2441,DE407,Elbe-Elster,Brandenburg,51.452514,13.517669,C806R364,51.449999999999996,13.52,0.0034283752711779603
2442,DE407,Elbe-Elster,Brandenburg,51.424783,13.607242,C815R367,51.419999999999995,13.61,0.005521200322396562
2443,DE40B,Oberspreewald-Lausitz,Brandenburg,51.437132,13.761944,C830R365,51.44,13.760000000000002,0.003464759731927972
2444,DE40B,Oberspreewald-Lausitz,Brandenburg,51.442953,13.855058,C840R365,51.44,13.86,0.005757045509636682
2452,DED2D,Görlitz,Sachsen,51.398097,14.725236,C927R369,51.4,14.73,0.005130019980467198
2455,DEA1E,Viersen,Nordrhein-Westfalen,51.369606,6.392381,C93R372,51.37,6.39,0.002413378751875266
2456,DEA1E,Viersen,Nordrhein-Westfalen,51.371005,6.476635,C102R372,51.37,6.48,0.0035118727197895306
2458,DEA12,"Duisburg, Kreisfreie Stadt",Nordrhein-Westfalen,51.393573,6.690476,C123R370,51.39,6.6899999999999995,0.0036045672417117903
2460,DEA13,"Essen, Kreisfreie Stadt",Nordrhein-Westfalen,51.400131,6.961122,C150R369,51.4,6.96,0.0011296216180650919
2463,DEA56,Ennepe-Ruhr-Kreis,Nordrhein-Westfalen,51.382227,7.3176,C186R371,51.379999999999995,7.32,0.0032740691807023044
2465,DEA53,"Hagen, Kreisfreie Stadt",Nordrhein-Westfalen,51.415336,7.504667,C204R367,51.419999999999995,7.5,0.006598013716257424
2468,DEA58,Märkischer Kreis,Nordrhein-Westfalen,51.418269,7.856046,C240R367,51.419999999999995,7.859999999999999,0.004316303626943828
2475,DEA57,Hochsauerlandkreis,Nordrhein-Westfalen,51.406882,8.650767,C319R368,51.41,8.65,0.0032109520394984353
2479,DE736,Waldeck-Frankenberg,Hessen,51.421831,9.116441,C366R367,51.419999999999995,9.120000000000001,0.0040023795422245035
2481,DE734,"Kassel, Landkreis",Hessen,51.447105,9.356108,C390R364,51.449999999999996,9.36,0.004850637999269986
2482,DE734,"Kassel, Landkreis",Hessen,51.445562,9.461587,C400R364,51.449999999999996,9.46,0.004713216842023805
2485,DE91C,Göttingen,Niedersachsen,51.443337,9.80091,C434R365,51.44,9.8,0.003458853711854775
2486,DE91C,Göttingen,Niedersachsen,51.419501,9.926383,C447R367,51.419999999999995,9.93,0.0036512586870830286
2487,DE91C,Göttingen,Niedersachsen,51.420729,10.029029,C457R367,51.419999999999995,10.030000000000001,0.0012142001482511571
2488,DEG06,Eichsfeld,Thüringen,51.4258,10.134309,C467R366,51.43,10.129999999999999,0.006017265242615298
2489,DEG06,Eichsfeld,Thüringen,51.422518,10.287033,C483R367,51.419999999999995,10.29,0.0038914538414337924
2491,DEG07,Nordhausen,Thüringen,51.41852,10.495162,C504R367,51.419999999999995,10.5,0.005059312601527612
2492,DEG07,Nordhausen,Thüringen,51.410536,10.588437,C513R368,51.41,10.59,0.001652351354888333
2493,DEG07,Nordhausen,Thüringen,51.413939,10.694884,C523R368,51.41,10.690000000000001,0.006274486194104533
2495,DEG07,Nordhausen,Thüringen,51.422888,10.967369,C551R367,51.419999999999995,10.969999999999999,0.003906751207848913
2497,DEG0A,Kyffhäuserkreis,Thüringen,51.40837,11.226324,C577R368,51.41,11.23,0.004021178434240277
2498,DEE0A,Mansfeld-Südharz,Sachsen-Anhalt,51.41028,11.277451,C582R368,51.41,11.280000000000001,0.002564332466746807
2499,DEE0A,Mansfeld-Südharz,Sachsen-Anhalt,51.435827,11.439774,C598R365,51.44,11.440000000000001,0.0041791153370006615
2500,DEE0B,Saalekreis,Sachsen-Anhalt,51.431199,11.543,C608R366,51.43,11.54,0.003230727627021509
2501,DEE0B,Saalekreis,Sachsen-Anhalt,51.426638,11.673486,C621R366,51.43,11.67,0.00484306101551718
2502,DEE0B,Saalekreis,Sachsen-Anhalt,51.413763,11.730647,C627R368,51.41,11.73,0.003818216599414812
2503,DEE0B,Saalekreis,Sachsen-Anhalt,51.397532,11.914437,C645R369,51.4,11.91,0.005077203265578017
2504,DEE02,"Halle (Saale), Kreisfreie Stadt",Sachsen-Anhalt,51.410224,11.989256,C653R368,51.41,11.99,0.0007769890604138076
2505,DEE0B,Saalekreis,Sachsen-Anhalt,51.395578,12.077682,C662R369,51.4,12.08,0.004992715493595336
2507,DED51,"Leipzig, Kreisfreie Stadt",Sachsen,51.387829,12.333417,C687R370,51.39,12.33,0.004048349046215223
2508,DED51,"Leipzig, Kreisfreie Stadt",Sachsen,51.422295,12.47239,C701R367,51.419999999999995,12.469999999999999,0.0033134762712332903
2509,DED53,Nordsachsen,Sachsen,51.384186,12.566504,C711R371,51.379999999999995,12.57,0.005453862117805755
2510,DED52,Leipzig,Sachsen,51.412393,12.663612,C720R368,51.41,12.66,0.00433278120841875
2512,DED52,Leipzig,Sachsen,51.382884,12.881348,C742R371,51.379999999999995,12.879999999999999,0.0031834823699857257
2513,DED53,Nordsachsen,Sachsen,51.389246,13.016836,C756R370,51.39,13.02,0.0032526008055094213
2514,DED53,Nordsachsen,Sachsen,51.399494,13.176746,C772R369,51.4,13.18,0.0032931067398434045
2515,DED2E,Meißen,Sachsen,51.357253,13.265315,C781R373,51.36,13.27,0.005430951482014841
2516,DED2E,Meißen,Sachsen,51.380132,13.391076,C793R371,51.379999999999995,13.39,0.0010840664186297763
2517,DED2E,Meißen,Sachsen,51.357664,13.48613,C803R373,51.36,13.489999999999998,0.004520375648106239
2518,DED2E,Meißen,Sachsen,51.359817,13.641381,C818R373,51.36,13.64,0.0013930721445785785
2519,DED2E,Meißen,Sachsen,51.361192,13.73632,C828R373,51.36,13.739999999999998,0.0038682378417054463
2520,DED2C,Bautzen,Sachsen,51.375822,13.847645,C839R371,51.379999999999995,13.850000000000001,0.004796009695567088
2524,DED2C,Bautzen,Sachsen,51.367311,14.307856,C885R372,51.37,14.309999999999999,0.00343910700618337
2525,DED2C,Bautzen,Sachsen,51.36065,14.393584,C893R373,51.36,14.39,0.0036424656484310963
2528,DED2D,Görlitz,Sachsen,51.314992,14.745213,C929R378,51.309999999999995,14.75,0.006916316432901073
2530,DED2D,Görlitz,Sachsen,51.303119,14.968903,C944R379,51.3,14.899999999999999,0.06897355703456301
2531,DEA1E,Viersen,Nordrhein-Westfalen,51.315749,6.260493,C80R377,51.31999999999999,6.26,0.004279491792254116
2532,DEA1E,Viersen,Nordrhein-Westfalen,51.281814,6.388008,C93R381,51.279999999999994,6.39,0.0026941900452658162
2533,DEA1E,Viersen,Nordrhein-Westfalen,51.315424,6.511007,C105R377,51.31999999999999,6.51,0.004685490902769641
2535,DEA1D,Rhein-Kreis Neuss,Nordrhein-Westfalen,51.321471,6.715497,C126R377,51.31999999999999,6.72,0.0047371774296541555
2537,DEA1C,Mettmann,Nordrhein-Westfalen,51.323106,6.926336,C147R377,51.31999999999999,6.93,0.0048033459171766095
2541,DEA56,Ennepe-Ruhr-Kreis,Nordrhein-Westfalen,51.33056,7.394067,C193R376,51.33,7.39,0.004105373186447302
2542,DEA53,"Hagen, Kreisfreie Stadt",Nordrhein-Westfalen,51.342331,7.508207,C205R375,51.339999999999996,7.51,0.0029408179134425773
2547,DEA57,Hochsauerlandkreis,Nordrhein-Westfalen,51.331701,8.074796,C261R376,51.33,8.07,0.005088714670720275
2548,DEA57,Hochsauerlandkreis,Nordrhein-Westfalen,51.328138,8.190544,C273R376,51.33,8.19,0.0019398401995997508
2552,DEA57,Hochsauerlandkreis,Nordrhein-Westfalen,51.359835,8.664109,C320R373,51.36,8.66,0.004112311515437318
2553,DE736,Waldeck-Frankenberg,Hessen,51.371947,8.767725,C331R372,51.37,8.77,0.0029944004408229974
2554,DE736,Waldeck-Frankenberg,Hessen,51.348162,8.918302,C346R374,51.349999999999994,8.92,0.0025022885524993146
2557,DE734,"Kassel, Landkreis",Hessen,51.367527,9.223161,C376R372,51.37,9.22,0.004013433691985687
2558,DE731,"Kassel, Kreisfreie Stadt",Hessen,51.338468,9.386929,C393R375,51.339999999999996,9.39,0.0034319185596388725
2560,DE731,"Kassel, Kreisfreie Stadt",Hessen,51.3496,9.55169,C409R374,51.349999999999994,9.55,0.0017366922582868463
2564,DEG06,Eichsfeld,Thüringen,51.332862,10.038346,C458R376,51.33,10.04,0.0033055650046545887
2567,DEG06,Eichsfeld,Thüringen,51.345342,10.422207,C496R374,51.349999999999994,10.42,0.005154397442953667
2569,DEG0A,Kyffhäuserkreis,Thüringen,51.358422,10.595808,C514R373,51.36,10.6,0.004479168226356817
2570,DEG0A,Kyffhäuserkreis,Thüringen,51.372276,10.737651,C528R372,51.37,10.74,0.0032707762075708676
2572,DEG0A,Kyffhäuserkreis,Thüringen,51.347588,10.964706,C550R374,51.349999999999994,10.96,0.00528811686708533
2573,DEG0A,Kyffhäuserkreis,Thüringen,51.358722,11.072194,C561R373,51.36,11.07,0.002539078573025109
2574,DEG0A,Kyffhäuserkreis,Thüringen,51.338869,11.167636,C571R375,51.339999999999996,11.17,0.0026206214911707634
2575,DEG0A,Kyffhäuserkreis,Thüringen,51.327146,11.298788,C584R376,51.33,11.3,0.0031006870206451488
2577,DEE0B,Saalekreis,Sachsen-Anhalt,51.331424,11.516777,C606R376,51.33,11.52,0.003523564246611879
2578,DEE0B,Saalekreis,Sachsen-Anhalt,51.359673,11.634877,C617R373,51.36,11.629999999999999,0.004887950286163274
2579,DEE0B,Saalekreis,Sachsen-Anhalt,51.355791,11.769486,C631R373,51.36,11.77,0.004240268505644963
2580,DEE0B,Saalekreis,Sachsen-Anhalt,51.339346,11.862889,C640R375,51.339999999999996,11.86,0.002962100099590606
2582,DEE0B,Saalekreis,Sachsen-Anhalt,51.340891,12.1341,C667R375,51.339999999999996,12.129999999999999,0.004195697915724408
2583,DED52,Leipzig,Sachsen,51.317394,12.2149,C675R377,51.31999999999999,12.21,0.005549886124953923
2588,DED52,Leipzig,Sachsen,51.314563,12.792122,C733R378,51.309999999999995,12.79,0.005032281093107652
2590,DED53,Nordsachsen,Sachsen,51.322686,13.055518,C760R377,51.31999999999999,13.06,0.005225219612612785
2591,DED53,Nordsachsen,Sachsen,51.319019,13.137373,C768R377,51.31999999999999,13.14,0.0028041915055848007
2592,DED2E,Meißen,Sachsen,51.293483,13.285716,C783R380,51.29,13.29,0.005521226765856092
2593,DED2E,Meißen,Sachsen,51.311607,13.331121,C787R378,51.309999999999995,13.33,0.0019593595892590525
2595,DED2E,Meißen,Sachsen,51.321697,13.598318,C814R377,51.31999999999999,13.600000000000001,0.002389337355842918
2596,DED2E,Meißen,Sachsen,51.276409,13.689584,C823R381,51.279999999999994,13.690000000000001,0.0036150154909697038
2598,DED2C,Bautzen,Sachsen,51.269115,13.975742,C852R382,51.269999999999996,13.98,0.004348998620371701
2601,DED2C,Bautzen,Sachsen,51.272003,14.258452,C880R382,51.269999999999996,14.260000000000002,0.0025314645958441455
2602,DED2C,Bautzen,Sachsen,51.270086,14.420408,C896R382,51.269999999999996,14.420000000000002,0.0004169652263669504
2603,DED2C,Bautzen,Sachsen,51.257181,14.556843,C910R383,51.26,14.559999999999999,0.004232423655538401
2604,DED2D,Görlitz,Sachsen,51.278745,14.633086,C917R381,51.279999999999994,14.629999999999999,0.0033314292728485783
2609,DEA1E,Viersen,Nordrhein-Westfalen,51.223945,6.276483,C82R387,51.22,6.28,0.005285103026433451
2610,DEA1E,Viersen,Nordrhein-Westfalen,51.230323,6.416424,C96R386,51.23,6.42,0.0035905577561152853
2615,DEA1C,Mettmann,Nordrhein-Westfalen,51.232288,6.979957,C152R386,51.23,6.98,0.00228840402901244
2616,DEA1A,"Wuppertal, Kreisfreie Stadt",Nordrhein-Westfalen,51.254159,7.072246,C161R384,51.25,7.07,0.004726711012957017
2623,DEA58,Märkischer Kreis,Nordrhein-Westfalen,51.275466,7.867948,C241R381,51.279999999999994,7.87,0.004976731859356263
2628,DEA57,Hochsauerlandkreis,Nordrhein-Westfalen,51.249567,8.415516,C296R384,51.25,8.42,0.004504857933386832
2632,DE736,Waldeck-Frankenberg,Hessen,51.28761,8.912164,C345R380,51.29,8.91,0.0032241271687069376
2633,DE736,Waldeck-Frankenberg,Hessen,51.292062,8.987345,C353R380,51.29,8.99,0.003361676516265823
2634,DE736,Waldeck-Frankenberg,Hessen,51.272719,9.094186,C363R382,51.269999999999996,9.09,0.004991548557315567
2635,DE734,"Kassel, Landkreis",Hessen,51.26048,9.267899,C381R383,51.26,9.27,0.00215513363854813
2636,DE734,"Kassel, Landkreis",Hessen,51.285246,9.373737,C391R380,51.29,9.370000000000001,0.00604695667257329
2638,DE734,"Kassel, Landkreis",Hessen,51.2557,9.59499,C413R383,51.26,9.59,0.006587116212729158
2643,DEG06,Eichsfeld,Thüringen,51.284731,10.166812,C471R381,51.279999999999994,10.17,0.005704884310839423
2644,DEG06,Eichsfeld,Thüringen,51.299792,10.293081,C483R379,51.3,10.29,0.0030880131152588287
2646,DEG09,Unstrut-Hainich-Kreis,Thüringen,51.277342,10.526675,C507R381,51.279999999999994,10.530000000000001,0.004256828514281025
2647,DEG09,Unstrut-Hainich-Kreis,Thüringen,51.257543,10.635169,C518R383,51.26,10.64,0.005419908670818133
2648,DEG0A,Kyffhäuserkreis,Thüringen,51.261457,10.710988,C525R383,51.26,10.71,0.0017603956941565852
2649,DEG0A,Kyffhäuserkreis,Thüringen,51.289262,10.832899,C537R380,51.29,10.83,0.002991462017140384
2650,DEG0A,Kyffhäuserkreis,Thüringen,51.284451,10.996638,C554R381,51.279999999999994,11.0,0.005578032359176677
2651,DEG0D,Sömmerda,Thüringen,51.290066,11.042393,C558R380,51.29,11.04,0.0023939099816006697
2652,DEG0A,Kyffhäuserkreis,Thüringen,51.268886,11.185418,C573R382,51.269999999999996,11.190000000000001,0.00471547664610861
2654,DEG0A,Kyffhäuserkreis,Thüringen,51.264849,11.388832,C593R383,51.26,11.39,0.00498768733984004
2655,DEE08,Burgenlandkreis,Sachsen-Anhalt,51.263705,11.502148,C604R383,51.26,11.5,0.0042826310838113306
2656,DEE08,Burgenlandkreis,Sachsen-Anhalt,51.268416,11.685509,C623R382,51.269999999999996,11.690000000000001,0.004762156759284103
2657,DEE08,Burgenlandkreis,Sachsen-Anhalt,51.252903,11.735805,C628R384,51.25,11.74,0.005101512912855244
2659,DEE08,Burgenlandkreis,Sachsen-Anhalt,51.264952,12.015047,C656R383,51.26,12.02,0.007003892703349581
2660,DEE08,Burgenlandkreis,Sachsen-Anhalt,51.239934,12.088704,C663R385,51.239999999999995,12.09,0.001297679467356821
2661,DED52,Leipzig,Sachsen,51.260991,12.247023,C679R383,51.26,12.25,0.003137612149389336
2663,DED52,Leipzig,Sachsen,51.269655,12.429305,C697R382,51.269999999999996,12.43,0.0007759188101841461
2664,DED52,Leipzig,Sachsen,51.240195,12.595589,C714R385,51.239999999999995,12.600000000000001,0.004415308143268288
2665,DED52,Leipzig,Sachsen,51.229493,12.70541,C725R386,51.23,12.71,0.004617916088453948
2666,DED52,Leipzig,Sachsen,51.254229,12.760178,C730R384,51.25,12.76,0.00423274438160623
2667,DED53,Nordsachsen,Sachsen,51.240281,12.920344,C746R385,51.239999999999995,12.92,0.00044418126930869956
2668,DED53,Nordsachsen,Sachsen,51.239907,12.988484,C753R385,51.239999999999995,12.99,0.001518849893834208
2669,DED43,Mittelsachsen,Sachsen,51.220457,13.130439,C767R387,51.22,13.129999999999999,0.000633695510482458
2670,DED2E,Meißen,Sachsen,51.251888,13.268405,C781R384,51.25,13.27,0.002471551941595365
2671,DED2E,Meißen,Sachsen,51.230516,13.332768,C787R386,51.23,13.33,0.002815684641433214
2672,DED2E,Meißen,Sachsen,51.219363,13.502694,C804R387,51.22,13.5,0.00276828557052858
2673,DED2E,Meißen,Sachsen,51.239318,13.608782,C815R385,51.239999999999995,13.61,0.0013959398267819722
2674,DED2E,Meißen,Sachsen,51.214305,13.681532,C822R388,51.209999999999994,13.68,0.004569469225203658
2677,DED2C,Bautzen,Sachsen,51.224541,14.063666,C860R387,51.22,14.059999999999999,0.005836114889208018
2679,DED2C,Bautzen,Sachsen,51.2089,14.275383,C882R388,51.209999999999994,14.280000000000001,0.00474622892410382
2681,DED2C,Bautzen,Sachsen,51.175218,14.51758,C906R391,51.18,14.52,0.005359470496232153
2682,DED2C,Bautzen,Sachsen,51.184214,14.606495,C915R391,51.18,14.61,0.005481133185753674
2683,DED2D,Görlitz,Sachsen,51.175468,14.738976,C928R391,51.18,14.739999999999998,0.004646245796336666
2684,DED2D,Görlitz,Sachsen,51.196431,14.840592,C938R389,51.199999999999996,14.84,0.0036177651941482775
2687,DEA29,Heinsberg,Nordrhein-Westfalen,51.151621,6.296177,C84R394,51.15,6.3,0.004152465532668263
2690,DEA1D,Rhein-Kreis Neuss,Nordrhein-Westfalen,51.159757,6.650973,C119R393,51.16,6.65,0.0010028848388510519
2691,DEA1D,Rhein-Kreis Neuss,Nordrhein-Westfalen,51.155291,6.72219,C126R393,51.16,6.72,0.005193340062039699
2697,DEA2A,Oberbergischer Kreis,Nordrhein-Westfalen,51.153807,7.412888,C195R394,51.15,7.41,0.004778471826851326
2698,DEA58,Märkischer Kreis,Nordrhein-Westfalen,51.182977,7.498496,C204R391,51.18,7.5,0.0033353478079515423
2700,DEA58,Märkischer Kreis,Nordrhein-Westfalen,51.204332,7.766098,C231R389,51.199999999999996,7.77,0.005830251109518174
2702,DEA59,Olpe,Nordrhein-Westfalen,51.190904,8.020716,C256R390,51.19,8.02,0.0011532007630984866
2704,DEA57,Hochsauerlandkreis,Nordrhein-Westfalen,51.183262,8.21699,C276R391,51.18,8.22,0.004438552016142809
2708,DEA57,Hochsauerlandkreis,Nordrhein-Westfalen,51.216419,8.685717,C323R387,51.22,8.69,0.005582799476962328
2712,DE736,Waldeck-Frankenberg,Hessen,51.196492,9.111955,C365R389,51.199999999999996,9.11,0.004015979208110753
2716,DE734,"Kassel, Landkreis",Hessen,51.216165,9.618872,C416R387,51.22,9.620000000000001,0.003997450312389177
2717,DE737,Werra-Meißner-Kreis,Hessen,51.215495,9.702394,C424R387,51.22,9.7,0.005101593966597015
2718,DE737,Werra-Meißner-Kreis,Hessen,51.188477,9.801916,C434R390,51.19,9.8,0.002447567159445241
2719,DE737,Werra-Meißner-Kreis,Hessen,51.221544,9.912116,C445R387,51.22,9.91,0.0026194258912984095
2721,DE737,Werra-Meißner-Kreis,Hessen,51.205217,10.16961,C471R388,51.209999999999994,10.17,0.004798873722027209
2724,DEG09,Unstrut-Hainich-Kreis,Thüringen,51.225721,10.517393,C506R386,51.23,10.52,0.005010617726385579
2725,DEG09,Unstrut-Hainich-Kreis,Thüringen,51.182495,10.613355,C515R391,51.18,10.61,0.004181034560969585
2726,DEG09,Unstrut-Hainich-Kreis,Thüringen,51.192957,10.72901,C527R390,51.19,10.73,0.003118324710483508
2727,DEG09,Unstrut-Hainich-Kreis,Thüringen,51.201531,10.822728,C536R389,51.199999999999996,10.82,0.003128249510511959
2728,DEG0D,Sömmerda,Thüringen,51.199015,10.926878,C547R389,51.199999999999996,10.93,0.0032736995891471626
2729,DEG0D,Sömmerda,Thüringen,51.190102,11.074421,C561R390,51.19,11.07,0.004422176500321008
2730,DEG0D,Sömmerda,Thüringen,51.198417,11.210748,C575R389,51.199999999999996,11.21,0.0017508263763116923
2731,DEG0D,Sömmerda,Thüringen,51.186367,11.278262,C582R390,51.19,11.280000000000001,0.004027323304629207
2732,DEE08,Burgenlandkreis,Sachsen-Anhalt,51.205336,11.401456,C594R388,51.209999999999994,11.4,0.0048859832173181825
2733,DEE08,Burgenlandkreis,Sachsen-Anhalt,51.178033,11.537821,C608R391,51.18,11.54,0.0029354948475515423
2734,DEE08,Burgenlandkreis,Sachsen-Anhalt,51.188465,11.617705,C616R390,51.19,11.620000000000001,0.0027610233610006595
2738,DEE08,Burgenlandkreis,Sachsen-Anhalt,51.189908,12.122069,C666R390,51.19,12.120000000000001,0.0020710444225061886
2739,DED52,Leipzig,Sachsen,51.177506,12.256764,C680R391,51.18,12.26,0.004085551615141967
2741,DED52,Leipzig,Sachsen,51.19384,12.467788,C701R390,51.19,12.469999999999999,0.0044315396872895195
2742,DED52,Leipzig,Sachsen,51.181684,12.599229,C714R391,51.18,12.600000000000001,0.0018521060984712213
2744,DED52,Leipzig,Sachsen,51.174174,12.754512,C729R392,51.169999999999995,12.75,0.006146577909703229
2745,DED43,Mittelsachsen,Sachsen,51.187727,12.898974,C744R390,51.19,12.9,0.002493833394591085
2746,DED43,Mittelsachsen,Sachsen,51.152785,13.019614,C756R394,51.15,13.02,0.002811622485330388
2747,DED43,Mittelsachsen,Sachsen,51.159936,13.151822,C769R393,51.16,13.15,0.0018231236930047411
2749,DED2E,Meißen,Sachsen,51.15962,13.34023,C788R393,51.16,13.34,0.0004441846462901968
2751,DED2E,Meißen,Sachsen,51.139236,13.578621,C812R395,51.13999999999999,13.580000000000002,0.0015764951633290356
2753,DED2C,Bautzen,Sachsen,51.160279,13.817853,C836R393,51.16,13.82,0.002165051962426492
2755,DED2C,Bautzen,Sachsen,51.118625,14.072469,C861R397,51.12,14.07,0.0028260548473068993
2760,DED2C,Bautzen,Sachsen,51.131194,14.624082,C916R396,51.129999999999995,14.620000000000001,0.004253041264789349
2761,DED2D,Görlitz,Sachsen,51.109601,14.695653,C924R398,51.11,14.7,0.004365273187326817
2762,DED2D,Görlitz,Sachsen,51.08334,14.847709,C939R401,51.08,14.850000000000001,0.004050219870576906
2764,DEA29,Heinsberg,Nordrhein-Westfalen,51.054107,6.072953,C61R404,51.05,6.07,0.005058424458271328
2765,DEA29,Heinsberg,Nordrhein-Westfalen,51.057132,6.161894,C70R403,51.059999999999995,6.16,0.0034369550477066457
2766,DEA29,Heinsberg,Nordrhein-Westfalen,51.094821,6.257174,C80R400,51.089999999999996,6.26,0.005588230220746524
2767,DEA29,Heinsberg,Nordrhein-Westfalen,51.087421,6.407584,C95R400,51.089999999999996,6.41,0.0035338784642353818
2770,DEA1D,Rhein-Kreis Neuss,Nordrhein-Westfalen,51.083155,6.759713,C130R401,51.08,6.76,0.003168026830694052
2773,DEA2B,Rheinisch-Bergischer Kreis,Nordrhein-Westfalen,51.076673,7.083503,C162R401,51.08,7.08,0.00483114251497443
2776,DEA2A,Oberbergischer Kreis,Nordrhein-Westfalen,51.104959,7.376011,C192R399,51.099999999999994,7.38,0.006364259737005069
2777,DEA58,Märkischer Kreis,Nordrhein-Westfalen,51.120764,7.53717,C208R397,51.12,7.54,0.0029313130163815034
2779,DEA58,Märkischer Kreis,Nordrhein-Westfalen,51.131359,7.775716,C232R396,51.129999999999995,7.779999999999999,0.0044943895024814355
2781,DEA59,Olpe,Nordrhein-Westfalen,51.100083,7.960783,C250R399,51.099999999999994,7.96,0.0007873868172638608
2787,DE736,Waldeck-Frankenberg,Hessen,51.142963,8.706336,C325R395,51.13999999999999,8.71,0.00471214017194449
2788,DE736,Waldeck-Frankenberg,Hessen,51.132681,8.789071,C333R396,51.129999999999995,8.79,0.0028373935222334975
2790,DE736,Waldeck-Frankenberg,Hessen,51.139679,8.996464,C354R395,51.13999999999999,9.0,0.0035505403814064963
2791,DE736,Waldeck-Frankenberg,Hessen,51.147251,9.110268,C365R394,51.15,9.11,0.002762032765918614
2792,DE735,Schwalm-Eder-Kreis,Hessen,51.116346,9.271993,C381R397,51.12,9.27,0.004162182720638676
2793,DE735,Schwalm-Eder-Kreis,Hessen,51.123748,9.373082,C391R397,51.12,9.370000000000001,0.00485244556898962
2794,DE735,Schwalm-Eder-Kreis,Hessen,51.123039,9.501662,C404R397,51.12,9.5,0.0034637790056534397
2795,DE735,Schwalm-Eder-Kreis,Hessen,51.136443,9.584252,C412R395,51.13999999999999,9.58,0.005543622732469093
2798,DE737,Werra-Meißner-Kreis,Hessen,51.145006,9.911933,C445R394,51.15,9.91,0.005355046685133681
2799,DE737,Werra-Meißner-Kreis,Hessen,51.11391,10.060866,C460R398,51.11,10.06,0.0040047541747255805
2803,DEG09,Unstrut-Hainich-Kreis,Thüringen,51.113742,10.520793,C506R398,51.11,10.52,0.0038251030051514954
2804,DEG09,Unstrut-Hainich-Kreis,Thüringen,51.156549,10.594037,C513R393,51.16,10.59,0.005311004613064343
2805,DEG09,Unstrut-Hainich-Kreis,Thüringen,51.15174,10.720307,C526R394,51.15,10.719999999999999,0.0017668754908012117
2806,DEG09,Unstrut-Hainich-Kreis,Thüringen,51.145001,10.877576,C542R394,51.15,10.879999999999999,0.00555569770595715
2807,DEG0D,Sömmerda,Thüringen,51.144761,10.923327,C546R395,51.13999999999999,10.92,0.005808274270391363
2808,DEG0D,Sömmerda,Thüringen,51.122626,11.078135,C562R397,51.12,11.08,0.0032208851267932965
2809,DEG0D,Sömmerda,Thüringen,51.145188,11.188902,C573R394,51.15,11.190000000000001,0.004935681108014639
2810,DEG0D,Sömmerda,Thüringen,51.139146,11.322131,C586R395,51.13999999999999,11.32,0.002295751946529923
2811,DEG0D,Sömmerda,Thüringen,51.129754,11.380936,C592R396,51.129999999999995,11.379999999999999,0.0009677871666852854
2812,DEE08,Burgenlandkreis,Sachsen-Anhalt,51.141468,11.502138,C604R395,51.13999999999999,11.5,0.002593466406188933
2813,DEE08,Burgenlandkreis,Sachsen-Anhalt,51.126193,11.605285,C615R396,51.129999999999995,11.61,0.006060072111778223
2814,DEE08,Burgenlandkreis,Sachsen-Anhalt,51.12272,11.796605,C634R397,51.12,11.8,0.004350221258743907
2815,DEE08,Burgenlandkreis,Sachsen-Anhalt,51.115125,11.870773,C641R397,51.12,11.870000000000001,0.004935904577682051
2816,DEE08,Burgenlandkreis,Sachsen-Anhalt,51.101748,11.958827,C650R399,51.099999999999994,11.96,0.0021050969098892723
2817,DEE08,Burgenlandkreis,Sachsen-Anhalt,51.118617,12.062907,C660R397,51.12,12.06,0.0032192138791922458
2818,DEE08,Burgenlandkreis,Sachsen-Anhalt,51.131299,12.201776,C674R396,51.129999999999995,12.2,0.0022003583799037486
2822,DED52,Leipzig,Sachsen,51.101623,12.682154,C722R399,51.099999999999994,12.68,0.0026970066740760507
2823,DED43,Mittelsachsen,Sachsen,51.082665,12.799504,C734R401,51.08,12.8,0.002710763914471708
2825,DED43,Mittelsachsen,Sachsen,51.087151,12.985581,C753R400,51.089999999999996,12.99,0.005257790600622104
2826,DED43,Mittelsachsen,Sachsen,51.094384,13.130095,C767R400,51.089999999999996,13.129999999999999,0.004385029190326492
2827,DED43,Mittelsachsen,Sachsen,51.103505,13.228068,C777R399,51.099999999999994,13.23,0.004002205516965468
2828,DED2E,Meißen,Sachsen,51.099118,13.353407,C789R399,51.099999999999994,13.350000000000001,0.003519314279797988
2829,DED2E,Meißen,Sachsen,51.089788,13.460305,C800R400,51.089999999999996,13.46,0.0003714417854771663
2830,DED2E,Meißen,Sachsen,51.088508,13.57465,C811R400,51.089999999999996,13.57,0.0048834991553183636
2833,DED21,"Dresden, Kreisfreie Stadt",Sachsen,51.065625,13.941494,C848R402,51.06999999999999,13.940000000000001,0.004623057538032903
2839,DED2D,Görlitz,Sachsen,51.065321,14.6342,C917R402,51.06999999999999,14.629999999999999,0.006287530596344543
2840,DED2D,Görlitz,Sachsen,51.043663,14.757656,C930R405,51.04,14.760000000000002,0.004348782013394816
